@relation Sub1_B_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute class {0,1}

@data
-2.213440999999999903e+01,5.088054999999999772e+00,-1.986692100000000138e+01,-6.158540000000000125e-01,-7.010824000000000389e+00,5.741437999999999597e+00,2.473015600000000092e+01,1.231954799999999928e+01,1.093359899999999918e+01,-1.181847499999999940e+01,4.551624999999999588e+00,-1.024774400000000085e+01,7.374366000000000199e+00,4.393758000000000052e+00,-5.310080000000000133e+00,6.580832000000000015e+00,2.481287000000000020e+00,-2.615049999999999875e-01,5.913079999999999448e-01,-1.227832999999999952e+00,-3.827557000000000098e+00,4.346893999999999814e+00,2.335199999999999942e+00,-5.084897999999999918e+00,2.337632000000000154e+00,-2.197954199999999858e+01,1.504046699999999959e+01,1.357465599999999917e+01,-2.040728000000000097e+00,5.383688000000000251e+00,-1.056756700000000038e+01,-1.325469599999999915e+01,7.609346999999999639e+00,-3.198459999999999859e+00,1.053209000000000062e+00,3.484996999999999900e+00,0
7.523159999999999847e-01,7.401124000000000258e+00,-1.966110000000000024e+00,8.050591000000000719e+00,-2.890671000000000213e+00,6.056627999999999901e+00,7.522008300000000247e+01,2.202355000000000018e+01,3.974005900000000224e+01,-1.432892200000000038e+01,5.596923999999999566e+00,-7.128111999999999782e+00,5.607415999999999734e+00,3.115350999999999981e+00,-4.782873000000000374e+00,3.837231000000000058e+00,2.251367000000000118e+00,-1.228449999999999959e-01,3.674524799999999658e+01,1.710317300000000174e+01,4.961875000000000036e+00,5.286277000000000115e+00,3.757486999999999799e+00,-4.289769999999999861e+00,2.191788999999999987e+00,-8.728789999999999605e-01,2.351955699999999894e+01,1.008486699999999914e+01,1.641520699999999877e+01,1.045925699999999914e+01,-6.014111999999999902e+00,8.283390999999999948e+00,3.041870300000000071e+01,1.872521199999999908e+01,5.828115000000000379e+00,2.641866999999999965e+00,0
1.062205699999999986e+01,2.746775699999999887e+01,1.349406000000000105e+00,1.135534600000000083e+01,-4.659398999999999624e+00,8.093016000000000432e+00,5.020271900000000187e+01,7.259971000000000174e+00,4.014497099999999818e+01,3.617129999999999956e+00,7.026116000000000028e+00,-3.904779000000000000e+00,7.067592999999999570e+00,2.920476999999999990e+00,-4.772670999999999886e+00,5.845807999999999893e+00,2.661572000000000049e+00,2.177229999999999999e-01,5.468974500000000205e+01,4.205168999999999713e+00,-4.570716000000000001e+00,8.336975999999999942e+00,3.521246000000000098e+00,-5.768118000000000301e+00,2.428749999999999964e+00,9.172798000000000229e+00,2.349430999999999869e+01,5.812875000000000014e+00,1.789083799999999869e+01,7.065991000000000355e+00,-8.890788999999999831e+00,1.201584000000000074e+01,2.267189000000000121e+01,1.717562600000000117e+01,1.929365999999999914e+00,2.119939000000000018e+00,0
-7.655149999999999899e+00,8.115743000000000151e+00,-5.072229999999999794e-01,3.141796999999999951e+00,-7.544215000000000337e+00,6.125416999999999668e+00,3.542531199999999814e+01,1.367341700000000060e+01,1.466911699999999996e+01,-6.957836999999999605e+00,3.587502000000000191e+00,-8.987204999999999444e+00,6.078475000000000072e+00,4.101450999999999958e+00,-4.301112999999999964e+00,4.322512999999999828e+00,2.429556999999999967e+00,2.222000000000000017e-03,5.889150500000000221e+01,9.820584999999999454e+00,2.613555999999999990e+00,4.612522000000000233e+00,4.863056000000000267e+00,-5.545263000000000275e+00,2.452029000000000014e+00,-3.726973000000000091e+00,1.424475799999999914e+01,6.806979000000000113e+00,7.323603999999999559e+00,3.713423999999999836e+00,-5.392682999999999893e+00,8.423949000000000353e+00,2.262868100000000027e+01,1.468093000000000004e+01,4.858082999999999707e+00,3.839624999999999844e+00,0
-2.746380800000000022e+01,-1.126665099999999953e+01,9.542989000000000388e+00,1.826046600000000097e+01,-4.245514000000000010e+00,4.827758000000000216e+00,1.431054400000000015e+01,1.013476499999999980e+01,-1.665880999999999945e+00,-4.229229000000000127e+00,7.805668999999999969e+00,-6.292809000000000097e+00,3.051251999999999853e+00,2.492904999999999927e+00,-4.545874999999999666e+00,5.086617999999999640e+00,2.076588999999999796e+00,1.571529999999999871e-01,3.784159999999999968e+01,5.388747999999999649e+00,-1.045846000000000053e+00,6.271129000000000175e+00,4.374623999999999846e+00,-4.780776999999999610e+00,2.573980000000000157e+00,-7.640824000000000282e+00,5.675326000000000093e+00,4.765431999999999668e+00,-1.419624999999999915e+00,6.718702000000000396e+00,-1.184291200000000011e+01,-9.392841000000000662e+00,4.042391000000000290e+00,-1.309225000000000083e+00,1.996763999999999983e+00,2.699870999999999910e+00,0
-1.655183999999999855e+01,9.229079000000000477e+00,-9.106459999999999555e-01,1.498283299999999940e+01,-4.028594000000000008e+00,4.667004000000000374e+00,8.678143999999999636e+00,1.084766889999999933e+02,-7.028468999999999767e+01,-7.633391999999999733e+00,2.813329799999999992e+01,-9.858404999999999418e+00,4.228081600000000151e+01,1.092645000000000088e+01,-1.618695800000000062e+01,2.280421300000000073e+01,5.305983000000000338e+00,6.319930000000000270e-01,2.901519199999999898e+01,1.685607399999999956e+01,6.024990999999999985e+00,4.525394999999999612e+00,2.823382000000000058e+00,-5.300923000000000052e+00,2.165610000000000035e+00,-1.611730000000000107e-01,2.736820399999999864e+01,1.040660100000000021e+01,1.606287899999999880e+01,8.542498999999999398e+00,-1.145938199999999973e+01,-4.048610000000000042e+00,9.881365000000000620e+00,3.908800999999999970e+00,6.689586000000000254e+00,2.507118000000000180e+00,0
-1.729554999999999954e+00,5.769894999999999996e+00,8.332114000000000686e+00,1.963302099999999939e+01,-3.804145999999999805e+00,3.971792999999999907e+00,-1.083255159999999933e+02,5.520538599999999718e+01,-1.918621899999999982e+02,-1.860812900000000170e+01,2.630523000000000167e+00,-6.295161000000000229e+00,2.341873999999999789e+00,3.260444999999999816e+00,-4.406223999999999918e+00,3.411646999999999874e+00,1.958638000000000101e+00,-5.521989999999999954e-01,2.886565399999999926e+01,4.669846999999999859e+00,-4.786143000000000036e+00,4.373168999999999862e+00,4.572008000000000294e+00,-5.809504999999999697e+00,2.245931999999999817e+00,8.463798000000000599e+00,3.346175999999999817e+01,8.962419000000000580e+00,2.108955399999999969e+01,1.190445399999999943e+01,-1.014073199999999986e+01,9.013576999999999728e+00,3.009068500000000057e+01,2.119895500000000155e+01,6.930683000000000149e+00,2.584645000000000081e+00,0
-2.513304099999999863e+01,-1.531131399999999942e+01,-2.512261799999999923e+01,-1.758546499999999924e+01,-7.006099999999999994e+00,9.290051000000000059e+00,3.331611800000000301e+01,3.675116400000000283e+01,-1.197810100000000055e+01,-1.678157399999999910e+01,2.613445000000000018e+00,-5.675703000000000387e+00,2.425177999999999834e+00,2.373955000000000037e+00,-5.808596999999999788e+00,3.260123999999999800e+00,1.883680000000000021e+00,-3.248429999999999929e-01,5.187213999999999992e+00,2.527499999999999858e+00,-5.860513000000000083e+00,7.121137000000000050e+00,4.945682999999999829e+00,-5.808435000000000237e+00,3.362004000000000214e+00,-1.061421200000000020e+01,3.437889000000000195e+00,5.152116000000000362e+00,-3.873349999999999849e+00,8.737094000000000804e+00,-1.322134100000000068e+01,2.072327599999999848e+01,3.603105899999999906e+01,2.843175899999999956e+01,4.065160999999999802e+00,3.950235000000000163e+00,0
-6.013801300000000083e+01,-3.821891099999999852e+01,-7.070143699999999853e+01,-4.040671199999999885e+01,-1.531314599999999970e+01,9.195026000000000366e+00,7.864007200000000353e+01,8.119317000000000561e+00,6.798210899999999413e+01,-9.061548999999999410e+00,3.023528999999999911e+00,-7.497054999999999580e+00,4.619366000000000305e+00,3.379779000000000089e+00,-3.503903000000000212e+00,2.832450000000000134e+00,1.446511000000000102e+00,-1.903849999999999987e-01,-1.435927799999999976e+01,6.137577000000000282e+00,1.054024999999999990e+00,7.216917999999999722e+00,3.322694999999999954e+00,-7.105412000000000283e+00,2.462919999999999998e+00,-4.703060700000000338e+01,3.687190000000000190e+00,1.794478900000000010e+01,-2.226367199999999968e+01,5.650973999999999720e+00,-6.523007999999999917e+00,6.695020000000000415e-01,2.807538200000000117e+01,1.037161000000000044e+01,5.610774000000000150e+00,2.154386999999999830e+00,0
-2.392220700000000022e+01,-1.048966199999999915e+01,-2.849156400000000033e+01,-1.719411699999999854e+01,-6.368617999999999668e+00,9.836976999999999194e+00,1.056798509999999993e+02,8.514964000000000865e+00,9.205452900000000227e+01,-4.146874999999999645e+00,4.261585000000000178e+00,-5.381295999999999857e+00,1.053212699999999913e+01,4.416395999999999766e+00,-4.001768000000000214e+00,2.822070000000000078e+00,1.364282999999999912e+00,6.371400000000000674e-02,-6.244246000000000407e+00,6.330254000000000048e+00,2.107391999999999932e+00,5.303824999999999790e+00,6.055203999999999809e+00,-4.338409000000000404e+00,2.546342000000000105e+00,-4.160369000000000206e+00,2.680342500000000072e+01,1.279596399999999967e+01,4.807058999999999749e+00,8.397710999999999260e+00,-1.352115900000000082e+01,-1.040915500000000016e+01,1.731660600000000017e+01,7.587479999999999780e-01,4.380444999999999922e+00,4.298282999999999632e+00,0
1.269572999999999929e+01,2.395748599999999939e+01,-6.823062000000000182e+00,1.427796999999999983e+00,-1.069496400000000058e+01,7.172385000000000232e+00,9.535930999999999358e+01,1.163075300000000034e+01,8.112131499999999562e+01,-2.484931000000000001e+00,3.536793999999999993e+00,-5.729543999999999748e+00,7.906848000000000098e+00,3.720390000000000086e+00,-4.490993999999999708e+00,4.112516000000000282e+00,1.765277999999999903e+00,1.115050000000000069e-01,-3.823313000000000184e+00,1.168623700000000021e+01,3.549860000000000237e-01,4.316759000000000235e+00,5.744661999999999935e+00,-6.082188999999999623e+00,2.497665000000000024e+00,-1.038840000000000041e-01,2.408557300000000012e+01,1.033302100000000046e+01,1.318659099999999995e+01,9.557033000000000555e+00,-1.528457200000000071e+01,-2.902105500000000049e+01,-1.550488099999999925e+01,-1.917741600000000091e+01,4.798231000000000357e+00,3.448611000000000093e+00,0
5.656335999999999586e+00,1.854174000000000078e+01,-4.699633000000000393e+00,6.196481000000000350e+00,-1.201456600000000030e+01,9.467753999999999337e+00,8.149775599999999542e+01,1.939797000000000082e+01,5.445652499999999918e+01,-2.286506000000000149e+00,7.986526999999999710e+00,-8.814123000000000374e+00,9.373988999999999905e+00,4.446907000000000387e+00,-5.777129000000000403e+00,7.141879999999999562e+00,2.204559999999999853e+00,1.326249999999999929e-01,1.127008200000000038e+01,4.342846999999999902e+00,-1.862222999999999962e+00,4.034123000000000125e+00,5.219219999999999970e+00,-4.045416000000000345e+00,2.226647999999999961e+00,4.248745999999999690e+00,2.965323000000000064e+01,1.021516599999999997e+01,1.230963999999999992e+01,4.984620999999999746e+00,-1.067117999999999967e+01,-4.451759799999999956e+01,-2.102592999999999890e+01,-2.836002200000000073e+01,7.338837999999999973e+00,4.377027000000000001e+00,0
-5.861442999999999870e+01,-3.374134300000000053e+01,-7.836985000000000312e+00,-5.142446999999999768e+00,-5.347189000000000192e+00,7.707569000000000337e+00,-2.790795100000000062e+01,9.020250000000000767e+00,-4.037181600000000259e+01,-2.822668000000000177e+00,4.807519000000000098e+00,-4.066699999999999982e+00,9.219737999999999545e+00,3.425203999999999915e+00,-3.333644000000000052e+00,5.790077000000000140e+00,2.063743000000000105e+00,3.538100000000000273e-02,-2.056719100000000111e+01,7.123890000000000500e-01,-1.987697000000000047e+00,7.456959999999999589e+00,5.531076999999999799e+00,-4.078917999999999822e+00,2.199373000000000022e+00,-3.223307899999999648e+01,-1.518558999999999948e+01,7.518399999999999750e+00,-2.450980600000000109e+01,5.023158999999999708e+00,-1.705894100000000080e+01,-3.108537099999999853e+01,-7.619987000000000066e+00,-1.730638700000000085e+01,3.383340000000000014e+00,3.108025000000000038e+00,0
-2.900568300000000121e+01,-1.802032600000000073e+01,-2.419876400000000061e+01,-1.903016200000000069e+01,-5.085973000000000077e+00,5.657928000000000068e+00,-2.916099499999999978e+01,1.234349100000000021e+01,-4.349796500000000066e+01,-5.161215999999999582e+00,4.784269000000000105e+00,-4.043673000000000073e+00,5.109078000000000230e+00,2.577748000000000150e+00,-4.331487000000000087e+00,4.289286999999999850e+00,1.850592000000000015e+00,7.276399999999999535e-02,-2.673344200000000015e+01,5.936149000000000342e+00,2.045596999999999888e+00,4.586819000000000202e+00,4.417481999999999687e+00,-3.558444000000000162e+00,1.978278999999999899e+00,-3.368372600000000006e+01,-3.423289000000000026e+00,1.151874800000000043e+01,-1.749196299999999837e+01,4.761543999999999777e+00,-8.845627000000000351e+00,-1.090220099999999981e+01,1.157665399999999956e+01,-2.759456999999999827e+00,5.101181000000000409e+00,2.856532000000000071e+00,0
5.292933999999999806e+00,1.420819400000000066e+01,1.423409999999999953e-01,1.808974399999999960e+01,-1.389332500000000081e+01,5.558972999999999942e+00,-2.048386599999999902e+01,1.244551000000000052e+01,-3.484744200000000092e+01,-3.722590999999999983e+00,1.487508999999999970e+00,-4.925050999999999846e+00,5.307074000000000069e+00,2.681294999999999984e+00,-4.584656999999999982e+00,4.040519999999999889e+00,2.263774000000000175e+00,-1.190950000000000064e-01,-1.024429899999999982e+01,2.565795000000000048e+00,-1.425538999999999890e+00,5.452598000000000056e+00,3.507476000000000038e+00,-6.602075000000000138e+00,2.930444000000000049e+00,-3.891637999999999931e+00,2.028707700000000003e+01,9.078967000000000453e+00,8.318471000000000615e+00,5.114748999999999768e+00,-1.068886400000000059e+01,-1.354007700000000014e+01,-4.597269999999999968e-01,-5.706316000000000166e+00,2.404151000000000149e+00,2.257954999999999934e+00,0
-1.281805800000000062e+01,9.411383999999999972e+00,9.986487000000000336e+00,1.773703899999999933e+01,-7.285175999999999874e+00,6.461967999999999712e+00,-8.402082000000000050e+00,1.672006400000000070e+01,-2.622609299999999877e+01,-5.898750999999999856e+00,5.905655999999999572e+00,-1.864735999999999949e+00,7.920925000000000438e+00,2.245286999999999811e+00,-3.854890000000000150e+00,4.786039999999999850e+00,1.991362000000000076e+00,1.243279999999999941e-01,1.281452999999999953e+01,1.509041900000000069e+01,-3.729919999999999902e-01,4.718258999999999759e+00,4.901152999999999871e+00,-5.591752999999999751e+00,2.210034999999999972e+00,-1.352976199999999984e+01,1.443603500000000039e+01,1.041624499999999998e+01,3.490218000000000043e+00,6.406328000000000245e+00,-1.655085499999999854e+01,-1.626016999999999868e+01,4.824436000000000391e+00,-3.918010000000000215e+00,3.816095999999999933e+00,3.095944999999999947e+00,0
-2.386681000000000097e+01,-1.696746500000000069e+01,-2.378725800000000135e+01,-8.986544000000000310e+00,-3.674126999999999921e+00,5.579286999999999885e+00,-2.952642099999999914e+01,6.097526000000000224e+00,-3.824763500000000249e+01,-1.058947399999999917e+01,1.981006999999999962e+00,-5.255539999999999878e+00,3.891382999999999814e+00,2.074130999999999947e+00,-4.332268000000000008e+00,3.779354000000000102e+00,1.589782000000000028e+00,-1.061600000000000044e-02,1.512930599999999970e+01,5.775305000000000355e+00,1.431777000000000077e+00,4.309368000000000087e+00,3.211386000000000074e+00,-3.288326000000000082e+00,1.765114999999999990e+00,-2.581592799999999954e+01,1.776723000000000052e+00,1.040942199999999929e+01,-1.532090799999999930e+01,8.248710000000000875e+00,-9.886779000000000650e+00,-3.168931999999999860e+01,-5.015981000000000023e+00,-1.859578000000000131e+01,1.962887999999999966e+00,3.229201000000000210e+00,0
-2.546022999999999925e+01,-2.390483999999999831e+00,-2.468968100000000021e+01,-1.333493499999999976e+01,-6.844660000000000188e+00,3.759983000000000075e+00,-1.266130300000000020e+01,1.050660599999999967e+01,-2.988723600000000147e+01,-6.051612000000000435e+00,2.931829000000000018e+00,-5.619997999999999827e+00,3.873568000000000122e+00,2.861774000000000040e+00,-5.066438999999999915e+00,2.754662999999999862e+00,1.782712000000000074e+00,-1.394080000000000041e-01,-1.333884000000000070e+00,-3.455050000000000066e-01,-5.649286000000000030e+00,4.944002000000000230e+00,3.493806999999999885e+00,-4.064289999999999736e+00,2.233157999999999976e+00,-2.501423499999999933e+01,7.159277000000000335e+00,1.155571100000000051e+01,-1.066071499999999972e+01,9.019838000000000022e+00,-9.868282000000000664e+00,-2.111942200000000014e+01,1.113085000000000058e+01,-3.716949000000000058e+00,7.618567999999999785e+00,2.402327999999999797e+00,0
-2.448113000000000206e+00,1.685973900000000114e+01,-1.251759000000000066e+00,7.395916999999999852e+00,-8.964760000000000062e+00,5.023988000000000120e+00,3.029937800000000081e+01,6.984393999999999991e+00,1.844804099999999991e+01,-4.787493000000000443e+00,8.764713000000000420e+00,-9.069551999999999836e+00,3.244527999999999857e+00,3.413698000000000121e+00,-5.554794000000000231e+00,5.845111000000000168e+00,2.153144999999999865e+00,-1.890800000000000120e-02,9.006114000000000175e+00,8.006653000000000020e+00,1.288877999999999968e+00,4.397450000000000081e+00,4.336026999999999632e+00,-4.301122999999999585e+00,1.949330000000000007e+00,-5.109551999999999872e+00,2.277475600000000000e+01,1.161928600000000067e+01,2.721417000000000197e+00,5.627181000000000211e+00,-1.124050000000000082e+01,6.466210000000000235e+00,2.104359699999999833e+01,1.373193299999999972e+01,4.834071999999999925e+00,3.363332000000000210e+00,0
1.143384099999999926e+01,2.104959900000000061e+01,3.589628999999999959e+00,1.743380399999999852e+01,-6.879541999999999824e+00,6.671908000000000172e+00,3.837253799999999870e+01,8.899267999999999290e+00,2.678629899999999964e+01,-6.166001999999999761e+00,7.611564000000000441e+00,-7.636167000000000371e+00,7.049449000000000076e+00,3.578434000000000115e+00,-4.034334000000000309e+00,4.067886999999999809e+00,1.922651000000000110e+00,4.223999999999999977e-02,5.448761000000000188e+00,6.927861000000000047e+00,3.990936000000000039e+00,9.487258999999999887e+00,5.042487000000000386e+00,-6.574278999999999762e+00,2.613739999999999952e+00,5.931446000000000218e+00,2.051397800000000160e+01,5.324978999999999907e+00,1.251016699999999915e+01,8.498029999999999751e-01,-1.596780500000000025e+01,1.194461800000000018e+01,2.170900400000000019e+01,1.565699000000000041e+01,6.889841999999999800e+00,3.876818999999999793e+00,0
-5.530831000000000053e+00,4.203253000000000128e+00,-1.349591099999999955e+01,-3.958457999999999810e+00,-4.073798000000000030e+00,8.810491000000000739e+00,7.019294499999999459e+01,2.054320900000000094e+01,3.998522100000000279e+01,-1.950729199999999963e+01,7.502671999999999564e+00,-2.881889000000000145e+00,6.533831000000000166e+00,2.545773000000000064e+00,-5.560647000000000340e+00,4.848272999999999833e+00,2.346537000000000095e+00,-1.385299999999999865e-01,2.802911599999999837e+01,1.052383700000000033e+01,-1.034999999999999920e+00,1.343612199999999923e+01,7.988254000000000410e+00,-5.318190000000000417e+00,3.254024999999999945e+00,-2.924431200000000075e+01,-7.525739999999999652e-01,1.080767600000000073e+01,-1.108857599999999977e+01,7.917793999999999777e+00,-1.233507099999999923e+01,9.592197000000000529e+00,3.050586200000000048e+01,2.091391099999999881e+01,4.450566000000000244e+00,4.051948000000000327e+00,0
-2.773820000000000174e+00,1.808261600000000158e+01,-1.653611099999999823e+01,-4.341899999999999871e+00,-1.040874999999999950e+01,6.069018999999999942e+00,1.077439810000000051e+02,5.309825699999999671e+01,5.443177599999999927e+01,-4.199785000000000323e+00,8.173337999999999326e+00,-1.387194999999999956e+00,8.696728999999999488e+00,3.061941000000000024e+00,-3.796101999999999865e+00,5.832851999999999926e+00,2.217255000000000198e+00,4.492120000000000002e-01,1.005736600000000003e+01,6.149030999999999914e+00,-1.523447999999999913e+00,5.625918999999999670e+00,4.255054999999999588e+00,-5.300387999999999877e+00,2.177055999999999880e+00,-1.298930400000000063e+01,7.633505000000000429e+00,8.987156999999999840e+00,-2.779033999999999782e+00,1.181689000000000078e+01,-7.507953999999999795e+00,4.370013000000000147e+00,2.655746999999999858e+01,1.477218200000000081e+01,8.378697000000000727e+00,3.466610999999999887e+00,0
5.511610000000000120e-01,8.543279000000000067e+00,-2.290721599999999825e+01,-1.318976600000000055e+01,-9.013056999999999874e+00,1.173944200000000038e+01,1.583728100000000083e+01,2.009152200000000121e+01,-1.203226899999999944e+01,-3.269048000000000176e+00,1.102442399999999978e+01,-8.771231999999999474e+00,9.940447000000000699e+00,4.163301999999999836e+00,-3.031708000000000069e+00,4.289921999999999791e+00,1.750280999999999976e+00,6.290800000000000558e-02,9.058562000000000225e+00,1.118363800000000019e+01,2.070155999999999885e+00,6.679723000000000077e+00,4.768762999999999863e+00,-4.548371999999999638e+00,2.194157000000000135e+00,-4.088209999999999900e-01,1.945759299999999925e+01,9.526400000000000645e+00,9.229031000000000873e+00,1.124429800000000057e+01,-1.140906700000000029e+01,-1.002991300000000052e+01,1.310299099999999939e+01,3.225684000000000218e+00,5.932971000000000217e+00,2.935226000000000113e+00,0
-1.208894399999999969e+01,1.872481000000000062e+00,-5.496834999999999916e+00,1.018941899999999912e+01,-2.216610999999999887e+00,6.321234999999999715e+00,-1.985332100000000111e+01,1.579048099999999977e+01,-3.826059800000000166e+01,-1.404955400000000054e+01,6.483849999999999891e-01,-6.693372000000000099e+00,1.068110500000000052e+01,3.686786000000000119e+00,-5.089536999999999978e+00,3.027953000000000117e+00,1.903636000000000106e+00,-1.214189999999999992e-01,2.096172000000000146e+00,3.631651000000000185e+00,-8.928464999999999208e+00,3.658046000000000131e+00,4.040922000000000125e+00,-6.831757999999999775e+00,3.109834999999999905e+00,-5.729198000000000235e+00,9.100844000000000378e+00,5.512040999999999968e+00,1.271463000000000010e+00,7.911762999999999657e+00,-9.171334999999999127e+00,-1.120230600000000010e+01,8.426200000000000356e-01,-2.755768999999999913e+00,3.797057000000000127e+00,2.849305999999999894e+00,0
-1.714795700000000167e+01,4.525242999999999682e+00,7.628529000000000337e+00,1.800493099999999913e+01,-1.378370600000000046e+01,7.903950000000000031e+00,1.022956100000000035e+01,5.583681999999999590e+00,3.276733999999999813e+00,-9.194485999999999493e+00,8.369614999999999583e+00,-7.672756999999999827e+00,3.374133000000000049e+00,2.559721000000000135e+00,-4.307736000000000232e+00,3.807675999999999839e+00,2.106193999999999900e+00,-5.311099999999999849e-02,-1.388587300000000013e+01,4.395751999999999882e+00,-3.007582999999999895e+00,7.187496999999999581e+00,4.480362999999999651e+00,-4.836433000000000426e+00,2.455998999999999821e+00,-2.043730700000000056e+01,1.518565100000000001e+01,1.347382499999999972e+01,2.139739000000000058e+00,7.295243000000000144e+00,-9.653107999999999578e+00,-1.945636500000000169e+01,-2.983029000000000153e+00,-7.477234000000000158e+00,6.088333999999999691e+00,4.115223000000000297e+00,0
-4.718238499999999647e+01,-2.792607800000000040e+01,-4.228811000000000320e+01,-1.334452500000000086e+01,-1.323503799999999941e+01,7.152898999999999674e+00,9.448420999999999736e+00,9.327545999999999893e+00,-4.140152999999999750e+00,-7.279677999999999649e+00,5.511142000000000429e+00,-7.233759000000000050e+00,5.199119999999999742e+00,3.154475000000000140e+00,-3.529021000000000186e+00,2.786967999999999890e+00,1.754423000000000066e+00,-1.294990000000000030e-01,-3.077280999999999977e+01,1.893225800000000092e+01,-5.008000000000000229e-01,1.028677300000000017e+01,4.466248000000000218e+00,-5.088432000000000066e+00,2.517615000000000158e+00,-4.647198099999999954e+01,7.865217999999999599e+00,2.149505900000000125e+01,-2.052939999999999898e+01,1.556814400000000020e+01,-1.291555499999999945e+01,-4.173800700000000319e+01,-1.324278699999999986e+01,-3.029262200000000149e+01,7.082836999999999605e+00,3.756460999999999828e+00,0
-2.046473599999999848e+01,-1.240524600000000000e+01,1.537399699999999925e+01,1.859566999999999837e+01,-4.171861999999999959e+00,4.838091000000000363e+00,6.282045099999999849e+01,1.062458799999999925e+01,4.453126400000000018e+01,-9.423595999999999862e+00,6.375956000000000401e+00,-5.457232999999999556e+00,6.588343000000000060e+00,3.567330000000000112e+00,-4.279920999999999864e+00,5.854002000000000372e+00,2.752870000000000150e+00,-8.540000000000000499e-04,1.569483199999999989e+01,1.124093999999999927e+00,-4.255519999999999747e+00,7.467095999999999734e+00,3.639032999999999962e+00,-4.301439000000000235e+00,2.260426999999999964e+00,2.016408999999999896e+00,9.396551999999999794e+00,2.712152999999999814e+00,5.311954000000000065e+00,7.567877000000000187e+00,-1.001578199999999974e+01,-2.058191000000000059e+01,-5.344092999999999982e+00,-1.492844299999999969e+01,5.689409000000000383e+00,3.292425000000000157e+00,0
-1.196420700000000004e+01,9.642620000000000857e+00,6.552430000000000199e-01,1.069407999999999959e+01,-1.789091999999999905e+00,3.574857999999999869e+00,6.906987700000000530e+01,1.563016999999999967e+01,4.799533199999999766e+01,-9.039388999999999896e+00,1.012023699999999948e+01,-1.104787800000000075e+01,5.650517999999999930e+00,4.071314000000000100e+00,-5.519409999999999705e+00,4.575864000000000154e+00,2.262518000000000029e+00,-4.593099999999999961e-02,2.769333999999999918e+01,9.300935000000000841e+00,2.425110999999999795e+00,4.219926000000000066e+00,3.505144000000000037e+00,-5.047007999999999939e+00,2.188895000000000035e+00,1.515777600000000014e+01,4.593385800000000074e+01,1.192188200000000009e+01,2.652489999999999881e+01,5.101153000000000048e+00,-9.260560999999999154e+00,-1.043855100000000036e+01,1.370679799999999915e+01,1.285517999999999939e+00,2.201055999999999901e+00,2.666824999999999779e+00,0
-1.673983899999999991e+01,-4.401989999999999625e+00,-2.497925199999999890e+01,-1.628604599999999891e+01,-4.160160000000000302e+00,6.961663999999999852e+00,-1.261892969999999963e+02,6.261892999999999709e+00,-1.337041330000000130e+02,-7.289398000000000266e+00,7.439301000000000386e+00,-8.478429000000000215e+00,5.663136999999999865e+00,3.462817999999999952e+00,-3.387952999999999992e+00,3.701484000000000218e+00,1.710590999999999973e+00,-9.249999999999999889e-02,-2.514600400000000135e+01,3.683807999999999971e+00,-4.320988999999999969e+00,8.526714000000000127e+00,5.860966000000000342e+00,-5.846408000000000271e+00,2.417422000000000182e+00,-2.465768800000000027e+01,8.810252000000000194e+00,1.367308899999999916e+01,-8.444641000000000730e+00,6.197281000000000262e+00,-2.101892199999999988e+01,1.411250000000000004e-01,1.796019599999999983e+01,9.072062000000000737e+00,2.174758000000000191e+00,4.548826000000000036e+00,0
-7.921746999999999872e+00,-8.885450000000000292e-01,-1.627646000000000015e+01,7.244429999999999481e-01,-1.274741999999999997e+01,5.370464000000000127e+00,-4.319341200000000214e+01,2.251741399999999871e+01,-6.631222599999999545e+01,-1.038912200000000041e+01,-1.912271000000000054e+00,-6.153985999999999734e+00,7.570801999999999587e+00,3.493180000000000174e+00,-5.384949999999999903e+00,5.027088000000000001e+00,2.396262000000000114e+00,-2.595689999999999942e-01,-1.168045799999999979e+01,3.871115999999999779e+00,-4.067904999999999660e+00,6.344224999999999781e+00,5.541771999999999920e+00,-7.871717000000000297e+00,2.045160000000000089e+00,-1.743314200000000014e+01,2.137068999999999885e+00,8.186082999999999998e+00,-6.734856999999999871e+00,9.845183999999999713e+00,-1.317912600000000012e+01,-8.069967999999999364e+00,1.643496899999999883e+01,9.953948000000000462e+00,3.527061999999999919e+00,3.101328000000000085e+00,0
