@relation dwt_64_ert

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute class {0,1,2,3,4,5,6,7}

@data
12,26.97725,65.1855,46.105875,-79.41875,-41.0155,-60.497875,293.28475,340.2355,316.693,63.012407,24.347153,11.178618,703.93,762.3325,725.94625,340.99225,410.373,377.662063,32.834378,6
13,40.9175,71.94825,56.896875,-87.7195,-58.301,-72.943125,305.7115,350.4155,329.704563,61.14812,24.074101,10.931678,743.165,790.3575,763.415625,355.97975,393.678,378.210375,33.006159,6
14,38.721,60.44925,52.966375,-76.587,-54.199,-69.018375,291.38175,335.95875,313.44375,56.552986,24.351887,10.292897,737.77,781.1475,766.315,316.896,368.18725,330.493938,33.947056,6
15,49.26775,85.278,66.967625,-101.782,-65.50275,-83.83775,291.919,342.01825,317.102,57.104529,26.439451,10.416119,744.8225,809.9325,777.439375,267.9455,342.1155,299.170313,34.033188,6
16,36.98725,90.1365,69.341938,-106.05525,-54.78525,-85.510438,291.162,343.747,320.88,62.25262,25.436514,10.078472,756.0825,823.805,794.45125,260.9115,343.849,310.869875,37.834529,6
17,45.5325,77.02675,61.468625,-92.261,-61.18175,-76.178125,285.4985,319.09275,302.361938,63.668248,24.221498,10.233879,775.3625,786.4975,779.9925,294.263,322.72925,306.409063,31.94352,6
18,66.5525,79.126,71.502563,-91.69925,-79.858,-85.613938,288.1335,330.20025,310.332938,66.395559,25.11651,10.85548,749.5825,790.525,767.839375,226.68425,306.66125,265.2205,36.700944,6
19,65.1365,100.513,86.932375,-115.72275,-80.6395,-102.178875,283.4235,332.54325,311.480313,63.425357,24.92303,11.001125,731.4675,788.2525,768.02625,192.115,286.6715,234.858063,36.024255,6
20,58.64225,103.24675,78.057875,-118.335,-75.31775,-94.207813,272.2165,322.70325,297.136063,60.386566,25.029185,11.477966,727.37,780.835,753.526875,179.29625,235.7685,209.539938,32.742228,6
21,63.81825,85.6445,77.3865,-100.39075,-79.24775,-92.944375,286.35375,311.45175,302.192188,57.556724,24.997013,10.358402,762.785,786.16,771.9325,153.75975,219.06625,177.978313,34.414793,6
22,52.00175,75.464,65.972938,-90.60025,-67.50475,-81.854063,263.332,316.08925,289.581125,54.516519,24.975047,10.424348,750.6375,788.9175,771.138125,86.10825,156.201,116.747688,35.696952,6
23,39.35525,85.91275,59.759313,-100.171,-54.90725,-74.871875,253.7595,310.54675,282.702063,59.62784,26.537371,10.13515,742.5075,819.24,767.2875,30.17575,103.6135,62.042375,36.307665,6
24,58.2275,77.49,68.2495,-93.06625,-73.8525,-84.356688,268.873,306.934,289.088625,66.465563,24.817397,10.554972,755.95,803.1475,784.123125,-11.18125,51.41575,32.189938,31.705095,6
25,56.78725,83.887,68.676875,-99.51125,-70.48325,-84.28325,269.434,307.056,286.028938,68.1209,24.334322,10.641024,774.56,798.1475,784.2425,-22.363,21.802,0.689875,34.556593,6
26,51.75775,93.40775,80.901938,-108.12975,-67.578,-96.283063,264.9655,311.88825,292.389,62.424801,24.248193,11.112461,749.705,811.8925,790.83375,-80.78575,2.71025,-41.11925,32.070876,6
27,68.213,96.50875,85.760375,-111.89,-83.3985,-100.701938,269.31025,313.62275,292.29625,59.799667,25.673544,10.902122,770.9525,820.78,799.77625,-113.01275,-59.32575,-81.060688,34.023339,6
28,61.18175,97.02125,78.588688,-112.378,-78.22275,-94.47625,248.365,297.143,276.32425,58.590514,24.074325,11.145425,725.78,808.0525,777.58,-209.59475,-113.59875,-145.867875,33.304849,6
29,70.9715,91.16175,81.207125,-106.2985,-84.76575,-95.99625,254.71175,289.67275,271.429063,55.690669,24.956535,10.129729,736.135,781.565,757.318125,-219.48225,-151.9775,-190.283563,29.982937,6
30,65.08825,84.4485,72.265813,-102.466,-81.079,-88.647438,237.8905,280.98175,257.836875,59.731078,24.521517,10.408398,744.6275,767.0875,753.664375,-228.613,-185.4735,-209.094375,31.773138,6
31,47.33925,73.1445,61.084063,-90.0635,-62.7685,-76.702938,211.64525,264.551,237.0425,60.835578,26.278316,10.095234,708.6925,751.1,731.70875,-280.3955,-213.915,-244.567563,36.121462,6
32,32.69025,67.1145,54.644875,-83.71575,-49.19375,-71.655125,209.61875,240.18525,229.797125,65.946193,23.9523,10.900943,692.6225,750.5625,717.535625,-264.08875,-223.61075,-243.27525,33.818959,6
33,34.39925,65.25875,50.952063,-79.78525,-50.7325,-66.302563,202.1975,232.08025,214.495813,66.222318,24.028973,10.660587,663.31,713.89,681.494375,-301.292,-239.722,-281.822688,30.212364,6
34,27.93,68.96975,48.797813,-84.30175,-44.7755,-64.623938,184.1065,239.2335,214.087,60.041497,24.988759,11.150127,616.625,693.0225,653.285,-353.19675,-255.3225,-293.510938,33.856811,6
35,35.49825,73.5845,50.549438,-87.036,-48.73075,-65.43575,176.14775,224.41375,198.919563,56.969118,26.775413,10.910009,596.7275,636.6925,619.1325,-348.415,-300.708,-323.371125,34.093916,6
36,36.81625,62.2315,47.57075,-79.492,-51.46475,-62.896563,160.571,201.807,181.4635,54.551874,23.956331,10.486522,559.2525,612.475,588.126875,-375.17475,-325.75875,-345.295875,30.38139,6
37,55.12675,80.93275,70.141688,-92.79775,-68.18825,-82.641563,171.72875,204.76125,184.375063,59.074882,23.954187,9.675729,577.22,622.0975,598.54125,-376.43925,-309.9385,-350.078313,33.983327,6
38,48.2665,79.492,64.825375,-95.3125,-63.47675,-80.13925,134.497,183.3005,161.242688,60.835932,25.299098,10.416409,575.93,627.0725,597.241875,-434.49875,-370.13975,-394.61,34.005231,6
39,58.8135,96.24,72.149563,-110.62,-73.97475,-87.249688,125.44,177.9045,151.702875,62.942403,26.031451,10.579814,574.0175,662.1575,607.365,-449.02425,-348.90075,-404.125563,32.474752,6
40,59.3505,95.60575,79.601938,-110.62025,-74.87775,-94.7755,134.22875,160.74225,146.405063,63.839368,23.829546,11.012439,604.03,658.2575,629.488125,-411.2535,-381.541,-396.7585,32.815053,6
41,58.91125,84.86325,70.294188,-98.63275,-75.00075,-86.139188,108.47125,150.7815,123.071375,62.11332,24.069698,11.064472,612.11,648.14,634.404375,-420.04225,-362.1355,-393.340063,30.183414,6
42,58.886,94.3605,78.8755,-110.01,-73.315,-94.403125,91.28425,138.84275,118.634,60.179383,25.459449,11.175067,619.22,666.995,651.625625,-430.71525,-356.78725,-393.812438,32.397734,6
43,57.2265,90.772,75.695813,-105.054,-73.65775,-90.729,74.75575,123.852,109.222375,53.654202,25.414631,10.164262,622.535,685.9375,655.924375,-427.29375,-365.28275,-387.029625,31.319741,6
44,60.889,85.69375,76.080563,-102.97825,-77.09975,-92.156938,52.7585,96.8995,80.694563,56.071446,23.553306,9.756766,635.275,675.93,659.264375,-423.218,-366.81925,-393.902813,30.552584,6
45,59.888,94.99525,83.300688,-111.1325,-74.878,-98.864375,46.92425,94.21375,70.001125,63.114584,24.554768,9.920528,624.2625,692.6,667.7225,-417.72725,-367.0925,-394.837188,30.938677,6
46,49.7555,86.89,73.578063,-102.49,-66.43025,-89.019625,29.39475,67.1145,48.9075,66.601327,25.401038,10.929839,646.8225,709.71,668.2475,-426.19475,-339.8195,-384.270625,35.808515,6
47,63.98975,86.2305,79.36425,-103.36925,-78.2715,-95.416375,11.108,67.8955,39.080688,63.563243,24.801173,10.977922,626.2425,668.7025,655.566875,-420.21625,-354.47,-390.596688,31.78143,6
48,68.457,107.54375,89.215063,-123.9255,-84.59475,-104.895063,23.77925,53.44275,39.447063,64.254086,23.343466,10.615109,644.4775,687.89,664.91,-402.97925,-357.324,-373.682125,33.614391,6
49,57.3485,97.68075,78.22275,-112.11,-72.19275,-92.822688,7.05575,37.47575,20.910813,59.524249,24.079688,10.655082,629.15,677.9,656.155625,-411.01375,-346.2655,-381.060938,32.51437,6
50,69.092,93.09075,83.166375,-108.5935,-83.61775,-98.486188,-19.06725,35.54675,6.213438,52.583996,26.171804,10.673287,617.6,672.5375,646.406875,-421.82725,-351.34125,-387.561313,33.509042,6
51,47.38775,98.80375,82.647813,-112.378,-62.57325,-96.716313,-29.58975,16.18675,-1.678188,58.419394,25.449928,10.075671,590.92,648.395,628.371875,-415.283,-366.993,-394.805688,32.913347,6
52,59.2285,103.6375,74.414125,-119.72625,-73.36475,-88.9405,-22.1675,5.8595,-10.998375,63.943666,24.065304,10.205387,582.25,634.5475,610.46125,-433.1795,-361.7425,-407.732375,31.433931,6
53,72.8025,84.54625,78.753625,-99.19425,-86.9875,-93.139688,-39.79475,16.968,-6.646688,63.287118,24.670521,10.334011,571.6275,610.91,595.383125,-456.22725,-366.20825,-415.106125,34.15004,6
54,58.447,103.54,85.46125,-116.94325,-72.53375,-99.151563,-36.792,8.15475,-18.194563,63.253176,24.538668,10.770795,566.065,610.375,597.4,-465.15475,-405.76,-435.0505,33.673439,6
55,72.21675,116.08925,86.999625,-130.42,-85.42525,-101.5015,-41.2355,-1.1965,-18.719438,65.669714,24.771497,11.418101,543.9975,613.7725,578.108125,-495.317,-422.466,-452.138813,32.839835,6
56,75.95225,94.43375,83.081125,-111.792,-90.96675,-98.474188,-42.94425,-1.514,-18.365313,61.25065,23.749106,10.823429,543.77,590.335,565.629375,-459.46925,-403.8605,-443.823125,33.974755,6
57,53.66225,98.1445,71.057313,-112.598,-70.36125,-86.578375,-49.1945,-10.47375,-35.253813,55.967855,24.544338,10.267194,514.15975,554.744,534.18075,-486.9165,-424.948,-457.8435,32.991955,6
58,51.3185,97.8025,77.868438,-113.20825,-68.57925,-93.084875,-49.04775,-14.74575,-33.147875,54.897296,26.089908,9.738557,499.3645,565.1575,532.953438,-479.66375,-398.4635,-451.428625,31.863912,6
59,70.5565,99.1455,81.9885,-114.209,-87.35375,-97.7295,-37.207,-1.51375,-22.106875,63.321766,25.154609,10.673666,500.486,543.162,521.66675,-489.75075,-444.24225,-457.839063,30.302782,6
60,65.3805,105.22475,84.6495,-118.091,-81.592,-99.524,-54.37025,-5.12625,-34.777625,60.525512,24.652407,10.555525,492.91925,545.633,512.473125,-526.9055,-469.11075,-504.844938,33.540518,6
61,92.96875,121.1185,105.713063,-135.91325,-105.8595,-120.245438,-43.6525,-4.02825,-26.330688,64.944929,24.766516,11.039669,482.46925,556.3,507.036188,-602.685,-497.23875,-556.835063,31.447146,6
62,93.237,129.83425,111.9325,-145.679,-107.73925,-127.459688,-55.152,-13.8425,-32.58675,60.939877,25.472968,10.950263,480.5415,511.1075,495.581188,-641.576,-558.546,-598.542313,35.349563,6
63,100.12175,122.949,111.333938,-140.4545,-116.35725,-127.0935,-73.7305,-22.77825,-48.242313,57.867144,24.472044,11.260823,467.57475,515.061,493.743438,-622.849,-585.405,-604.18125,32.706429,6
64,107.07975,138.5745,121.026563,-153.63775,-123.14425,-136.279188,-49.51125,-19.94575,-38.061313,55.4499,24.324732,10.084336,454.907,510.9605,478.753875,-628.5375,-553.0775,-582.135438,35.245672,6
65,97.02175,139.4285,121.722438,-154.59,-113.7695,-137.652688,-76.04975,-20.87375,-53.41175,57.07271,25.272997,10.308789,428.20125,487.3545,452.2845,-626.12,-552.61125,-578.800813,30.437603,6
66,116.72375,137.69525,126.940875,-154.02825,-132.51925,-142.443813,-72.9735,-34.937,-54.303,62.148322,26.232883,10.214441,364.50075,438.6415,409.983188,-587.671,-529.96075,-553.357313,34.2999,6
67,112.69475,150.85475,136.12675,-165.40575,-129.24825,-150.934063,-69.7265,-34.3505,-51.397563,64.461622,25.258471,10.985018,324.90275,396.075,358.193313,-578.27125,-537.27775,-551.812688,34.242982,6
68,128.1985,141.309,135.2235,-156.61575,-144.65275,-151.251125,-82.10475,-44.116,-62.12775,63.252823,23.85409,10.752719,290.62575,317.871,304.187625,-590.06325,-516.40725,-549.871875,35.084057,6
69,133.30075,164.38,151.360875,-181.95825,-150.63475,-168.035875,-74.8535,-25.65925,-46.82,62.596628,24.874325,11.30176,236.88925,302.39125,271.331438,-537.25425,-456.59225,-502.429438,37.021105,6
70,128.22275,172.217,151.306313,-187.84175,-145.45925,-167.99325,-80.59125,-30.61525,-52.642938,60.525158,26.245833,11.001037,146.1675,228.63775,196.46625,-503.81425,-446.852,-474.237125,30.990275,6
71,141.28425,174.92675,158.0505,-190.43,-158.69125,-173.96875,-79.785,-47.80225,-63.02475,57.176301,24.080827,10.335735,70.655,135.79075,107.830875,-493.40525,-452.07875,-468.084875,31.227864,6
72,151.00075,169.091,162.670625,-187.0115,-169.43375,-181.01825,-80.76175,-37.7685,-57.018938,55.553491,24.425816,9.900323,-1.4895,78.46725,30.590813,-497.70925,-422.1445,-442.340625,31.897373,6
73,135.547,177.2215,153.716813,-194.67825,-153.32,-170.910625,-89.819,-46.167,-66.509938,63.701482,25.786299,10.777634,-60.93775,8.88675,-30.6335,-459.0575,-396.11725,-428.97975,33.849176,6
74,145.77625,169.48275,158.2825,-185.08325,-161.79225,-173.889188,-85.5225,-34.3505,-65.045188,65.256056,26.014478,10.85508,-83.10525,-20.26375,-52.014,-436.82025,-373.8765,-413.29475,34.792768,6
75,150.537,173.9745,162.8785,-189.94175,-168.18875,-178.912375,-82.10475,-39.5015,-56.030125,64.012256,23.380607,11.028315,-61.4995,-27.881,-45.24575,-401.68525,-346.21575,-374.811375,34.027951,6
76,135.718,168.65225,148.760938,-185.254,-153.003,-166.192813,-80.68875,-50.43975,-71.5395,60.145442,25.044927,10.73602,-82.37275,-26.04975,-52.172813,-397.2445,-329.2995,-365.9325,33.598922,6
77,134.6925,172.8265,150.292813,-189.67375,-155.34625,-169.244438,-111.499,-58.6675,-85.473688,59.075236,25.978414,10.854903,-69.62925,-21.36225,-43.566875,-405.41675,-332.88675,-362.121125,32.106534,6
78,137.964,158.9355,151.123125,-177.1975,-156.98275,-169.33625,-129.346,-73.7305,-93.927063,53.136953,26.080329,10.130747,-43.33475,14.99,-13.635125,-361.47175,-306.29725,-337.328938,35.368275,6
79,120.9715,147.94925,134.91825,-165.527,-138.06175,-152.594188,-138.25675,-107.15325,-120.831063,62.596628,24.480745,10.331363,-28.95525,28.05175,1.60525,-373.1715,-312.2315,-339.410938,32.819447,6
80,133.6665,157.129,145.843375,-172.0945,-150.68375,-162.793,-148.169,-108.813,-128.338313,64.80669,25.44257,10.346489,22.80275,44.14075,34.85725,-333.692,-308.44825,-318.127875,34.218705,6
81,131.07925,165.039,148.394813,-181.86025,-147.119,-165.295375,-174.60925,-110.9615,-139.81925,66.705625,25.828159,11.2033,20.3615,77.14825,50.756875,-316.8965,-261.23025,-290.570563,34.750091,6
82,134.5455,162.25625,149.285938,-182.54375,-152.1245,-167.999375,-183.83825,-130.10275,-158.026313,60.179737,25.621579,11.478203,12.4025,52.441,34.83875,-310.25125,-250.3895,-289.598,34.9194,6
83,148.5355,166.69925,158.099438,-184.5705,-165.13725,-176.513688,-171.777,-159.5465,-165.588625,63.736484,24.692889,10.943095,29.175,55.93275,43.365438,-320.62925,-255.56725,-287.634188,32.00657,6
84,135.59575,188.13475,156.9155,-204.51675,-155.83475,-175.024438,-223.70625,-160.96175,-193.695,62.63163,24.291454,10.690915,17.60275,71.606,36.920063,-352.51675,-263.06175,-309.17375,31.99158,6
85,143.8475,182.39775,171.014313,-201.587,-162.79325,-189.313,-244.77525,-182.47075,-210.150125,51.51379,25.712588,10.266952,12.42675,76.12275,43.609375,-343.115,-254.6625,-311.7975,31.371972,6
86,169.531,198.0225,183.404625,-216.5525,-187.50025,-201.385688,-249.26825,-210.66875,-228.296125,61.733958,25.368575,10.330686,10.91375,64.404,34.38725,-373.486,-322.5825,-342.553313,31.096783,6
87,160.10725,184.10675,172.7355,-203.41825,-179.175,-192.083813,-262.964,-221.48425,-247.161813,62.216911,24.518192,10.126048,-33.61825,33.1545,-8.123813,-389.69875,-328.2485,-363.514063,34.50163,6
88,155.176,196.655,178.12525,-211.1575,-172.0455,-194.360063,-288.94025,-219.67825,-251.1535,63.114584,25.325988,10.653471,-54.053,14.722,-16.998125,-377.2445,-319.7015,-348.760625,34.089725,6
89,166.3085,190.60075,175.879125,-208.17875,-183.4225,-193.06025,-297.02325,-245.2145,-280.426625,65.946546,25.80792,11.082927,-53.83275,-0.0975,-29.449313,-374.46575,-337.646,-359.564438,31.70727,6
90,154.22375,210.596,172.351313,-229.663,-172.192,-190.551625,-332.76325,-296.38675,-307.806438,67.051047,25.058299,11.669252,-58.374,25.659,-32.208313,-420.9725,-351.734,-391.42425,33.404336,6
91,173.4865,190.67375,181.35375,-209.4235,-188.013,-198.779313,-351.44075,-295.11725,-322.54675,60.492632,24.609437,10.688067,-19.2875,10.54675,-1.45875,-393.06675,-321.7275,-361.706938,33.004814,6
92,161.96325,185.54675,170.855813,-204.73675,-180.2,-189.27025,-367.1155,-325.65925,-351.037375,56.728702,25.434062,10.251083,-30.371,2.9295,-10.839938,-409.03,-364.50475,-382.70175,30.634308,6
93,174.8295,205.54175,188.073688,-223.3885,-191.6995,-205.822875,-391.45825,-344.77675,-366.589625,56.625111,26.030611,9.917303,-3.53975,65.38075,28.869625,-420.4345,-329.51575,-386.603188,34.2376,6
94,170.80075,208.5445,189.1295,-223.706,-187.06025,-205.181688,-402.833,-357.472,-377.03275,62.356211,24.87504,10.799878,20.99575,69.97075,43.090813,-414.16475,-380.0815,-392.324063,32.63204,6
95,162.891,188.08575,175.189313,-205.518,-180.0535,-192.492813,-410.429,-385.5215,-400.835938,68.504505,23.483732,10.365351,20.92325,70.26375,46.301375,-428.1245,-378.46525,-408.609875,36.018741,6
96,171.09375,189.185,180.175875,-205.3955,-189.4285,-197.241125,-414.62525,-368.3325,-388.860875,64.044075,24.816698,10.919846,47.412,78.49125,65.14875,-438.7935,-365.993,-401.299625,37.742195,6
97,143.45675,183.32525,171.752875,-201.245,-162.71975,-189.837563,-406.37225,-356.788,-380.18775,61.077762,25.797483,10.993613,29.32125,80.2495,57.544,-422.99975,-352.12475,-388.207938,30.408274,6
98,155.2975,173.75475,164.7095,-190.5035,-169.89775,-181.237875,-394.85075,-360.8645,-377.7415,62.39192,24.599118,11.613558,36.20575,59.2775,48.565563,-380.959,-332.64175,-363.63075,33.660522,6
99,161.4505,173.33975,168.12125,-191.16275,-177.271,-184.546188,-387.6455,-348.4875,-359.502688,59.486772,23.776205,10.082118,-2.34375,36.35275,16.919,-376.344,-327.85475,-343.566813,34.252196,6
100,149.1945,175.1945,160.174438,-194.0185,-167.16325,-178.10675,-390.35425,-334.6425,-364.409375,57.005181,24.764626,9.94766,-49.56075,-4.19925,-32.019125,-370.167,-306.616,-340.008938,36.365496,6
101,151.587,176.31875,161.084188,-193.53025,-168.55475,-178.357063,-380.78275,-330.444,-355.945063,60.769817,26.380718,10.224737,-105.249,-54.1985,-75.26225,-326.95475,-269.40975,-309.851563,36.016949,6
102,151.709,178.784,166.02175,-195.99625,-169.99525,-183.306938,-375.659,-315.3085,-345.887063,63.391769,24.506845,10.958236,-128.31975,-79.8585,-106.280375,-315.50275,-250.29275,-286.016375,33.426626,6
103,134.082,171.87525,154.962313,-189.7705,-151.73325,-171.9115,-373.851,-344.18925,-361.413063,66.842804,24.240184,10.471159,-213.3055,-143.164,-172.772063,-322.95075,-270.16525,-301.337688,33.627267,6
104,144.7755,178.66225,163.257,-195.36075,-162.84175,-180.254938,-379.12525,-334.718,-356.013625,63.357828,24.414253,11.229237,-222.31425,-174.7805,-199.755688,-307.93525,-234.51975,-284.637313,32.972434,6
105,148.31575,169.11625,160.47375,-186.1325,-167.08975,-177.954063,-361.621,-318.70025,-336.670375,63.670016,26.702383,11.334148,-260.05875,-208.7895,-230.511563,-295.65375,-227.2965,-259.77875,36.810704,6
106,150.7565,179.68775,161.9385,-198.53575,-168.84775,-179.712125,-376.92725,-335.71775,-354.216688,53.344843,23.808201,10.781221,-318.02075,-257.12825,-275.837,-300.2925,-237.036,-265.551938,31.294635,6
107,154.7605,181.17675,166.906625,-199.121,-169.60425,-183.6485,-364.65075,-326.074,-342.096688,55.553491,24.397192,9.956183,-341.99425,-278.3205,-319.158438,-267.28675,-235.1325,-244.348625,33.525926,6
108,140.063,184.74125,160.675063,-201.6115,-158.863,-178.003063,-385.89225,-341.994,-364.77725,64.977103,25.003137,10.45408,-377.95175,-317.94225,-352.227188,-287.37675,-221.65675,-247.814875,36.016788,6
109,138.6475,169.58,153.8145,-184.741,-155.3225,-169.580063,-417.1615,-356.4705,-388.439688,60.905228,26.445888,10.540931,-419.85075,-356.5675,-379.323,-238.93875,-175.17125,-216.149563,34.759113,6
110,125.171,155.3715,145.190563,-172.7785,-142.212,-162.085063,-432.59525,-377.83075,-404.828,62.942403,24.320508,11.223909,-443.019,-415.6985,-426.386375,-174.048,-131.933,-158.4045,34.405462,6
111,124.805,150.0245,138.543875,-166.4065,-143.99375,-156.903188,-450.07425,-419.3085,-440.470938,66.567386,24.093949,10.7679,-441.163,-403.86125,-428.113938,-163.72075,-111.59675,-138.641563,35.699573,6
112,126.92925,161.938,145.428438,-177.75875,-142.72475,-161.529688,-480.6635,-435.3765,-459.392813,60.833811,25.591296,11.339925,-445.8285,-391.895,-417.012063,-135.913,-74.829,-98.1385,34.534631,6
