@relation Sub1_A_32_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute class {0,1}

@data
3.022766999999999982e+00,4.052539000000000335e+00,-1.419788400000000017e+01,5.424173999999999829e+00,7.214728000000000030e+00,1.297673799999999922e+01,6.639549999999999841e+00,-4.682102000000000430e+00,2.078662000000000010e+00,-4.054288999999999810e+00,4.540569999999999773e+00,1.979200000000000070e+00,0
2.598657000000000217e+00,5.062389999999999723e+00,-1.009786000000000072e+00,1.615302999999999933e+00,9.623730000000000340e-01,-6.216850000000000431e-01,1.133348000000000022e+00,-2.875112000000000112e+00,2.219158999999999882e+00,-4.056519999999999904e+00,1.520065000000000000e+00,1.402131000000000016e+00,0
2.489510000000000112e+00,3.714303999999999828e+00,-2.047413999999999845e+00,7.186113999999999891e+00,3.266912000000000038e+00,7.731379999999999919e-01,8.385880000000000001e-01,-1.423370000000000024e+00,1.601436000000000082e+00,-2.028491999999999962e+00,1.512164999999999981e+00,8.981440000000000534e-01,0
1.993970999999999938e+00,3.660444000000000031e+00,-3.220361199999999968e+01,2.402511000000000063e+00,1.379612400000000072e+01,9.354473000000000482e+00,3.573100000000000165e+00,-2.970809000000000033e+00,3.026177000000000117e+00,-2.037920999999999871e+00,2.999827999999999939e+00,1.476129999999999942e+00,0
3.935935999999999879e+00,2.352463999999999889e+00,-5.150016600000000011e+01,-4.825117000000000189e+01,1.228866000000000014e+00,-6.354720000000000368e-01,4.313859999999999917e-01,-5.140788999999999831e+00,1.979147999999999907e+00,-1.572335000000000038e+00,2.486092000000000191e+00,8.858470000000000510e-01,0
3.623114999999999863e+00,3.736169999999999991e+00,-4.678257500000000135e+01,-3.665926100000000076e+01,3.836530000000000218e+00,3.055779999999999941e+00,3.738935999999999815e+00,-2.098844000000000154e+00,1.361188999999999982e+00,-3.069773000000000085e+00,2.758785000000000043e+00,1.483616999999999964e+00,0
3.930003000000000135e+00,2.432350000000000012e+00,-4.381484700000000032e+01,-3.397511200000000287e+01,3.741966999999999821e+00,6.408017000000000074e+00,2.554980000000000029e+00,-6.901809000000000083e+00,4.337650000000000006e+00,-2.818454000000000015e+00,2.243349999999999955e+00,1.563717999999999941e+00,0
3.211075000000000124e+00,2.350722000000000200e+00,-3.033842100000000030e+01,-1.985732000000000141e+01,4.011992000000000225e+00,6.162939999999999863e+00,4.141657000000000366e+00,-5.945926000000000045e+00,4.665252999999999872e+00,-3.568582000000000143e+00,5.044268999999999892e+00,2.264475000000000016e+00,0
3.704197999999999880e+00,4.326834999999999987e+00,-1.154669999999999952e+01,-5.917803000000000146e+00,2.266099000000000085e+00,1.186136000000000079e+00,1.780491000000000046e+00,-2.736603999999999814e+00,1.799077000000000037e+00,-3.303660999999999959e+00,2.513650000000000162e+00,1.293536999999999937e+00,0
2.920176999999999801e+00,5.677921000000000440e+00,-5.219656999999999769e+00,-1.471019000000000077e+00,1.507435999999999998e+00,2.148871999999999893e+00,1.742661000000000016e+00,-1.255335000000000090e+00,7.535340000000000371e-01,-1.523120000000000029e+00,1.265959000000000056e+00,8.084839999999999804e-01,0
2.744314000000000142e+00,3.060456999999999983e+00,-5.180532000000000359e+00,-2.180092999999999837e+00,1.157634000000000052e+00,9.897200000000000442e-02,1.022690000000000099e+00,-1.973702000000000067e+00,1.018825000000000092e+00,-1.270899999999999919e+00,1.005973000000000006e+00,4.776560000000000250e-01,0
2.800637000000000043e+00,5.484482999999999997e+00,2.536129999999999773e-01,6.234219999999999651e+00,2.466601999999999961e+00,1.242016000000000009e+00,2.593643000000000143e+00,-4.301969999999999850e+00,3.018587999999999827e+00,-4.805578999999999823e+00,4.813157999999999603e+00,2.635839999999999961e+00,0
3.987530000000000019e+00,4.307412000000000241e+00,4.571481000000000350e+00,1.939069900000000146e+01,5.916352999999999973e+00,4.332942000000000071e+00,1.773392999999999997e+00,-1.017581799999999959e+01,4.369285999999999781e+00,-4.285002000000000422e+00,3.296691000000000038e+00,2.278906000000000098e+00,0
2.324068000000000023e+00,4.842433999999999905e+00,9.919696000000000069e+00,2.022105799999999931e+01,3.855386000000000202e+00,-7.089199999999999946e-01,1.906935000000000047e+00,-6.206356999999999680e+00,3.301579999999999959e+00,-2.529199000000000197e+00,3.050215999999999816e+00,1.813962000000000074e+00,0
3.320285000000000153e+00,5.448903999999999748e+00,2.022167900000000174e+01,2.179794800000000166e+01,5.712120000000000530e-01,1.046443000000000012e+00,6.394459999999999589e-01,-1.195897999999999906e+00,1.004307999999999979e+00,-1.243786999999999976e+00,7.847779999999999756e-01,6.326209999999999889e-01,0
3.915554000000000201e+00,4.731016999999999584e+00,1.305629500000000043e+01,2.035972299999999890e+01,2.810480999999999785e+00,2.945035999999999987e+00,2.331370999999999860e+00,-4.431636000000000131e+00,2.284625000000000128e+00,-4.804560999999999638e+00,4.311340999999999646e+00,1.714533000000000085e+00,0
3.623873000000000122e+00,4.572009000000000434e+00,1.938531499999999852e+01,2.346746800000000022e+01,1.682898999999999923e+00,2.176358000000000015e+00,2.761090999999999962e+00,-1.715468999999999911e+00,1.455964999999999954e+00,-3.515166999999999931e+00,4.074385000000000367e+00,1.690325000000000077e+00,0
2.576868000000000158e+00,5.552063000000000415e+00,1.396188700000000082e+01,2.558276299999999992e+01,4.615251999999999910e+00,7.459660999999999653e+00,3.272305999999999937e+00,-1.011271299999999940e+01,3.635804999999999954e+00,-2.767507999999999857e+00,3.060306000000000193e+00,1.226952999999999960e+00,0
4.213225000000000442e+00,3.671553999999999984e+00,1.503820699999999988e+01,2.765098800000000168e+01,5.201175000000000104e+00,4.428589999999999804e+00,5.750816999999999624e+00,-3.714204000000000061e+00,2.852110999999999841e+00,-2.763494000000000117e+00,4.589682999999999957e+00,1.873847000000000040e+00,0
3.278865999999999836e+00,3.670955000000000190e+00,1.331776900000000019e+01,1.858900099999999966e+01,1.881750999999999951e+00,2.270655999999999786e+00,2.947118999999999822e+00,-5.295370000000000132e+00,2.250522999999999829e+00,-4.289558999999999678e+00,4.335586000000000162e+00,1.633971999999999980e+00,0
3.488843000000000139e+00,5.020165999999999684e+00,7.254520000000000302e+00,1.234298700000000082e+01,2.091966000000000214e+00,1.338838999999999890e+00,1.312867000000000006e+00,-1.045501999999999931e+00,1.825071000000000110e+00,-2.266862000000000155e+00,2.288499999999999979e+00,1.153550999999999993e+00,0
3.052281999999999940e+00,5.490166000000000324e+00,9.708717999999999293e+00,1.669773199999999846e+01,2.883903999999999801e+00,4.074662000000000006e+00,1.995854999999999935e+00,-4.600685999999999609e+00,1.915669999999999984e+00,-1.492707000000000006e+00,2.546044000000000196e+00,8.667319999999999469e-01,0
3.504011000000000209e+00,1.779365000000000085e+00,4.164789999999999992e+00,7.412861999999999618e+00,1.262745000000000006e+00,1.196606999999999976e+00,1.606889000000000012e+00,-1.047009000000000079e+00,7.299029999999999685e-01,-1.005282999999999927e+00,1.525242999999999904e+00,6.319690000000000030e-01,0
3.090908999999999907e+00,4.517559999999999576e+00,3.171555000000000124e+00,7.032078000000000273e+00,1.466863999999999946e+00,4.327340000000000075e-01,8.597620000000000262e-01,-8.940240000000000409e-01,9.916070000000000162e-01,-1.259719999999999951e+00,1.019932999999999979e+00,6.945210000000000550e-01,0
1.880276999999999976e+00,3.131521999999999917e+00,6.112383000000000344e+00,1.441939700000000002e+01,3.246013000000000037e+00,7.044376999999999889e+00,3.309381000000000128e+00,-4.440113000000000198e+00,2.942193000000000058e+00,-3.785782000000000203e+00,3.306620999999999810e+00,1.663137000000000087e+00,0
2.130500000000000060e+00,2.980319000000000162e+00,4.554508000000000223e+00,1.183775499999999958e+01,2.975531999999999844e+00,1.934225000000000083e+00,1.406835999999999975e+00,-1.591450999999999949e+00,1.642006000000000077e+00,-1.261266999999999916e+00,3.561828000000000216e+00,1.176190000000000069e+00,0
2.963483000000000089e+00,5.145523999999999987e+00,3.266576999999999842e+00,6.429026999999999603e+00,1.251214999999999966e+00,1.034604000000000079e+00,1.103477000000000041e+00,-1.065563000000000038e+00,1.185608999999999913e+00,-1.262073999999999918e+00,1.016672000000000020e+00,7.265740000000000531e-01,0
2.474378000000000188e+00,3.435267000000000071e+00,3.636899999999999800e+00,1.401705199999999962e+01,3.723170000000000091e+00,3.258070000000000133e-01,1.741258999999999890e+00,-2.664241000000000081e+00,1.609326999999999952e+00,-3.532360999999999862e+00,2.295853000000000144e+00,1.260647999999999991e+00,0
1.949019999999999975e+00,4.528273000000000437e+00,2.479669200000000018e+01,2.938376399999999933e+01,2.212838000000000083e+00,1.082238999999999951e+00,5.290289999999999715e-01,-2.257823000000000135e+00,1.071376000000000106e+00,-1.746586999999999890e+00,1.550111999999999934e+00,8.552039999999999642e-01,0
2.558749999999999858e+00,5.235244999999999926e+00,-7.012519999999999865e-01,1.001966099999999926e+01,3.935906999999999822e+00,1.299836999999999909e+00,2.934199000000000002e+00,-7.831465999999999816e+00,2.544769000000000059e+00,-2.021415999999999880e+00,2.021494000000000124e+00,1.059453999999999896e+00,0
4.983247359999999730e+02,4.799169580000000224e+02,-4.230954999999999799e+00,1.023332621000000017e+03,4.439824060000000259e+02,1.027778330999999980e+03,4.449423009999999863e+02,-1.803093000000000057e+00,4.811061910000000239e+02,-1.268367999999999940e+00,2.057662835999999970e+03,4.980901390000000220e+02,0
2.975524000000000058e+00,6.174794000000000338e+00,-4.991902999999999757e+00,3.958445999999999909e+00,3.406169999999999920e+00,8.699369999999999603e-01,8.861299999999999732e-01,-1.986215000000000064e+00,9.794340000000000268e-01,-2.530388999999999999e+00,2.282974999999999977e+00,1.152422000000000057e+00,0
2.825451999999999853e+00,3.765989999999999949e+00,-4.046790999999999805e+00,-8.115860000000000296e-01,1.224121000000000015e+00,3.658669999999999978e-01,6.003429999999999600e-01,-1.086808999999999914e+00,6.153549999999999853e-01,-5.105720000000000258e-01,5.054640000000000244e-01,3.635920000000000263e-01,0
2.283812999999999871e+00,2.980828999999999951e+00,-5.151794999999999902e+00,-1.265999999999999903e-01,1.831191999999999931e+00,3.638120000000000243e-01,7.485589999999999744e-01,-1.082869999999999999e+00,1.103717999999999977e+00,-1.267673999999999968e+00,7.652679999999999483e-01,4.951119999999999965e-01,0
3.408576000000000050e+00,2.697039000000000186e+00,-1.205940999999999930e+00,4.423340000000000050e-01,5.891640000000000210e-01,1.228439999999999949e-01,7.216369999999999729e-01,-1.432873999999999981e+00,6.632749999999999480e-01,-7.601379999999999804e-01,1.015173000000000103e+00,4.245450000000000057e-01,0
2.175810999999999940e+00,5.921096999999999611e+00,-5.039080000000000226e-01,1.148653000000000013e+01,4.823216000000000392e+00,4.691750000000000087e-01,7.022920000000000273e-01,-3.051210999999999895e+00,1.830249000000000015e+00,-2.782223999999999808e+00,1.520745999999999931e+00,1.172325999999999979e+00,0
3.310319999999999929e+00,4.692102000000000217e+00,-2.191752000000000145e+00,1.814866500000000116e+01,8.273284000000000304e+00,3.195263999999999882e+00,2.950184000000000140e+00,-4.982571000000000083e+00,2.609582000000000068e+00,-2.259240999999999833e+00,2.294725000000000126e+00,1.213783999999999974e+00,0
2.657246000000000219e+00,4.686274000000000051e+00,-5.987458000000000169e+00,-2.471343000000000067e+00,1.354988000000000081e+00,1.246337999999999946e+00,1.004024999999999945e+00,-1.084316999999999975e+00,7.578200000000000491e-01,-1.270348000000000033e+00,1.265007999999999910e+00,7.543189999999999618e-01,0
2.621408999999999878e+00,4.656503999999999976e+00,-6.016447999999999574e+00,-2.452904999999999891e+00,1.486402000000000001e+00,8.665669999999999762e-01,1.919812999999999992e+00,-5.437589999999999923e-01,1.047287000000000079e+00,-2.293035000000000156e+00,2.019791000000000114e+00,8.486299999999999955e-01,0
2.908529000000000142e+00,7.639503999999999628e+00,-7.626204000000000427e+00,-3.460732000000000141e+00,1.475187000000000026e+00,2.736851000000000145e+00,9.532840000000000202e-01,-1.264656000000000002e+00,1.116033000000000053e+00,-3.052350000000000119e+00,2.778634999999999966e+00,1.342106000000000021e+00,0
2.757817999999999881e+00,4.479453000000000351e+00,-4.548460000000000392e+00,-2.723193000000000197e+00,7.216390000000000304e-01,1.108924999999999939e+00,8.999340000000000117e-01,-1.981082999999999927e+00,8.460400000000000142e-01,-1.523076000000000096e+00,1.767411999999999983e+00,9.171129999999999560e-01,0
2.679082000000000185e+00,4.482067999999999941e+00,-2.165800000000000017e-02,3.070854000000000195e+00,1.258442999999999978e+00,6.380090000000000483e-01,6.143509999999999804e-01,-2.675854000000000177e+00,1.457200000000000051e+00,-1.266378999999999921e+00,1.519654000000000060e+00,7.027170000000000361e-01,0
3.583884999999999987e+00,7.205136999999999681e+00,-6.243625999999999898e+00,-1.902192000000000105e+00,1.684984000000000037e+00,2.890578999999999787e+00,1.361437000000000008e+00,-2.869362000000000190e+00,1.359545000000000003e+00,-7.676300000000000345e-01,1.006499999999999950e+00,5.265279999999999960e-01,0
2.150278000000000134e+00,3.967601999999999851e+00,-1.021730900000000020e+01,-2.307466999999999935e+00,3.032379999999999853e+00,1.085150000000000003e-01,1.113332999999999906e+00,-4.498372999999999955e+00,2.136516999999999999e+00,-1.789314000000000071e+00,3.029873999999999956e+00,1.048224000000000045e+00,0
2.476633000000000084e+00,1.691861999999999977e+00,-2.878855999999999860e+00,-8.962160000000000126e-01,7.066040000000000099e-01,2.385955000000000048e+00,1.056686999999999932e+00,-1.439586999999999950e+00,7.095329999999999693e-01,-1.013578000000000090e+00,1.012391000000000041e+00,5.180329999999999657e-01,0
2.285803000000000029e+00,2.527376999999999985e+00,-2.640251000000000126e+00,6.824710000000000498e-01,1.217052000000000023e+00,2.477759999999999962e-01,6.137329999999999730e-01,-1.977411999999999948e+00,1.133048000000000055e+00,-7.603870000000000351e-01,1.012667999999999902e+00,5.527170000000000138e-01,0
2.668136000000000063e+00,5.288073999999999941e+00,5.665919999999999845e-01,1.681602000000000041e+00,4.482959999999999723e-01,-6.239479999999999471e-01,7.631189999999999918e-01,-5.356779999999999875e-01,6.267899999999999583e-01,-1.514772000000000007e+00,1.775930000000000009e+00,8.196299999999999697e-01,0
2.466597000000000151e+00,5.431803999999999633e+00,3.186559999999999948e-01,2.175396000000000107e+00,7.614659999999999762e-01,1.035066000000000042e+00,2.756239999999999801e-01,-1.077871999999999941e+00,7.816680000000000295e-01,-7.587610000000000188e-01,1.016383000000000036e+00,5.493649999999999922e-01,0
2.358388000000000151e+00,3.533681000000000072e+00,-5.741370000000000084e-01,4.922611999999999988e+00,2.178710999999999842e+00,3.981133999999999951e+00,1.603415999999999952e+00,-6.427014999999999922e+00,2.037174999999999958e+00,-2.261613000000000095e+00,2.784294000000000047e+00,1.300384999999999902e+00,0
2.854654000000000025e+00,3.480255000000000098e+00,-1.006731199999999937e+01,-2.695272999999999808e+00,2.912185000000000024e+00,3.240044000000000146e+00,3.488302000000000014e+00,-1.860060000000000047e-01,2.348876999999999882e+00,-3.562062000000000062e+00,2.780498999999999832e+00,1.589067000000000007e+00,0
2.277820000000000178e+00,8.085193000000000296e+00,-6.657702999999999705e+00,-2.409536000000000122e+00,1.760790000000000077e+00,1.067655999999999938e+00,1.097976999999999981e+00,-5.210168000000000355e+00,2.197783999999999960e+00,-2.040795000000000137e+00,1.266097999999999946e+00,9.680029999999999468e-01,0
2.825108999999999870e+00,4.300742999999999761e+00,-2.321750999999999898e+00,2.966343000000000174e+00,1.977854000000000001e+00,2.152687999999999935e+00,1.000075000000000047e+00,-3.578419999999999934e-01,7.088510000000000089e-01,-1.267303999999999986e+00,1.519981999999999944e+00,7.240180000000000504e-01,0
3.455185999999999868e+00,4.111589999999999634e+00,-1.022432500000000033e+01,-2.850699999999999901e-01,3.918085000000000040e+00,5.975984999999999658e+00,3.517087000000000074e+00,-5.923479000000000383e+00,2.803424000000000138e+00,-2.293667999999999818e+00,4.557603000000000293e+00,1.795852000000000004e+00,0
3.327176999999999829e+00,6.254684000000000133e+00,-5.891384000000000398e+00,3.123304000000000080e+00,3.358136000000000010e+00,6.234220000000000317e-01,1.598939000000000110e+00,-1.969784999999999897e+00,1.642595999999999945e+00,-3.556576000000000182e+00,2.525513000000000119e+00,1.244998000000000049e+00,0
2.881854999999999833e+00,4.516871000000000080e+00,-1.499942000000000109e+00,-4.894680000000000142e-01,3.966489999999999738e-01,1.263837000000000099e+00,1.204466999999999954e+00,-9.043510000000000160e-01,7.958969999999999656e-01,-7.601930000000000076e-01,7.593560000000000310e-01,4.151380000000000070e-01,0
4.939051000000000080e+00,4.836224999999999774e+00,1.275983000000000089e+00,2.649359000000000020e+00,5.019620000000000193e-01,7.838910000000000045e-01,1.022215000000000096e+00,-1.780848999999999904e+00,1.032737999999999934e+00,-1.519619999999999971e+00,1.519648000000000110e+00,7.649080000000000323e-01,0
