@relation Sub1_B_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute class {0,1}

@data
5.709545999999999566e+00,3.346661999999999804e+00,-5.510942000000000007e+00,7.078829999999999956e+00,2.205862999999999907e+00,4.301510999999999640e+00,5.276252000000000386e+00,-4.301112999999999964e+00,4.080013000000000112e+00,2.746040999999999954e+00,3.721770899999999926e+01,4.389640599999999893e+01,2.778192999999999913e+00,6.274138999999999911e+00,-7.784290000000000376e+00,8.743214000000000041e+00,2.031693000000000193e+00,1.312067300000000003e+01,3.963912000000000102e+00,7.703816999999999915e+00,3.987823000000000118e+00,1.821029199999999904e+01,8.682225000000000747e+00,0
-6.606226999999999627e+00,6.859799999999999898e+00,-2.924583000000000155e+00,5.986441000000000123e+00,2.237309000000000214e+00,1.644375300000000095e+01,2.302864000000000022e+00,-3.513802000000000092e+00,4.322512999999999828e+00,2.038108999999999948e+00,3.213713400000000320e+01,4.602553900000000198e+01,5.939746000000000414e+00,8.833149999999999613e-01,-5.088511999999999702e+00,7.071791000000000160e+00,-5.005499999999999616e+00,9.392343999999999582e+00,5.641874999999999751e+00,2.653324000000000016e+00,6.973080999999999641e+00,1.688432800000000000e+01,1.207974500000000084e+01,0
-2.044858699999999985e+01,8.347910999999999859e+00,1.367934600000000067e+01,1.992997499999999889e+01,1.681686099999999939e+01,2.359275999999999929e+00,2.095645000000000202e+00,-4.545874999999999666e+00,5.086617999999999640e+00,2.095461999999999936e+00,2.383316599999999852e+01,3.631246500000000310e+01,4.642756999999999579e+00,7.560226000000000113e+00,-7.468885000000000218e+00,5.822129999999999583e+00,-7.690930000000000266e-01,7.203742000000000090e+00,3.269201999999999941e+00,1.647440000000000015e+00,-8.339228000000000307e+00,4.606358000000000175e+00,-2.016211999999999893e+00,0
-9.781665000000000276e+00,2.948046999999999862e+00,3.975715999999999806e+00,1.459888300000000072e+01,9.007338000000000733e+00,-4.715187000000000239e+00,2.759921999999999986e+00,-4.294101000000000390e+00,4.814007000000000147e+00,2.051934999999999842e+00,1.706975399999999965e+01,3.548116999999999877e+01,7.672287999999999997e+00,4.306479000000000390e+00,-8.000318000000000040e+00,7.388891000000000098e+00,-1.095316399999999923e+01,7.138544999999999696e+00,6.734488999999999947e+00,-3.655094000000000065e+00,-3.526818000000000008e+00,3.692736000000000018e+00,1.646880000000000011e-01,0
-1.307523600000000030e+01,1.061243799999999915e+01,-1.038820000000000077e+00,9.887617999999999796e+00,4.284939999999999749e+00,-5.025083999999999662e+00,1.842870000000000008e+00,-2.528601000000000099e+00,3.045999999999999819e+00,1.334046999999999983e+00,1.384079999999999977e+01,2.887670599999999865e+01,5.581673999999999580e+00,2.628112999999999921e+00,-6.722654999999999603e+00,4.190343999999999625e+00,-6.311274000000000051e+00,1.404389199999999960e+01,7.308094999999999786e+00,5.120892000000000444e+00,-8.488440999999999903e+00,5.149848000000000425e+00,-1.018917000000000073e+00,0
3.695805000000000007e+00,7.076704999999999579e+00,8.277729000000000781e+00,2.577905799999999914e+01,1.690398499999999871e+01,-9.437247800000000097e+01,1.471347100000000019e+01,-1.618695800000000062e+01,2.280421300000000073e+01,7.272248000000000268e+00,4.835619000000000334e+00,2.867370800000000131e+01,9.621522999999999826e+00,3.956773000000000096e+00,-3.331760000000000055e+00,3.459982999999999809e+00,7.315484999999999793e+00,2.475708500000000001e+01,7.349469000000000030e+00,1.759544899999999856e+01,1.816354999999999942e+00,1.215800499999999928e+01,6.546795999999999616e+00,0
-1.081169799999999981e+01,1.177707700000000024e+01,6.293650000000000411e+00,2.683086600000000033e+01,1.909476300000000037e+01,-1.677738789999999938e+02,2.851786000000000154e+00,-2.916474000000000011e+00,2.886277000000000204e+00,1.607796000000000003e+00,4.989975000000000271e+00,3.267753400000000141e+01,9.904294999999999405e+00,3.931077000000000155e+00,-9.099684999999999135e+00,5.232814000000000298e+00,-7.760249999999999648e-01,2.860528400000000104e+01,1.183731799999999978e+01,1.859057200000000165e+01,7.151621999999999701e+00,2.249958499999999972e+01,1.805146600000000134e+01,0
-1.359668000000000099e+00,3.561436000000000046e+00,4.921634000000000064e+00,1.637031999999999954e+01,8.670522000000000062e+00,-1.035602319999999992e+02,3.570040999999999798e+00,-4.406223999999999918e+00,3.411646999999999874e+00,2.243234999999999868e+00,1.295096299999999978e+01,2.818962600000000052e+01,5.453230999999999717e+00,2.909116000000000035e+00,-7.993217999999999712e+00,5.579754999999999576e+00,-1.985470000000000013e-01,2.266788599999999931e+01,8.111420000000000741e+00,1.123456099999999935e+01,1.623704999999999954e+00,2.233632599999999968e+01,1.192838399999999943e+01,0
-1.581443600000000060e+01,4.467416000000000054e+00,-1.820310100000000020e+01,4.361494000000000426e+00,-7.325770999999999589e+00,-3.166688100000000006e+01,2.745341999999999949e+00,-3.082819000000000198e+00,3.260123999999999800e+00,1.627596999999999960e+00,-1.607963999999999949e+00,1.214991900000000058e+01,4.964615000000000222e+00,4.429084999999999717e+00,-2.827980000000000160e+00,5.052468000000000181e+00,-9.310506000000000171e+00,8.099379000000000772e+00,6.323484999999999800e+00,-9.219230000000000480e-01,1.286608499999999999e+01,2.129712500000000119e+01,1.650458799999999826e+01,0
-2.200400799999999890e+01,8.068239999999999412e+00,-1.938442200000000071e+01,-1.611928199999999833e+01,-1.754383299999999934e+01,1.472728799999999971e+01,1.888581999999999983e+00,-5.808596999999999788e+00,3.058769999999999989e+00,2.105380999999999947e+00,-9.970045000000000712e+00,1.205387099999999911e+01,7.888995000000000424e+00,9.020600999999999203e+00,-1.145110700000000037e+01,7.908884999999999721e+00,-2.275090300000000099e+01,7.740140000000000242e+00,1.127785199999999932e+01,-4.555820999999999898e+00,1.488583900000000071e+01,2.897451500000000024e+01,2.370399099999999848e+01,0
-3.557652399999999915e+01,8.164920000000000400e+00,-2.765441900000000075e+01,-1.139332300000000053e+01,-2.140633599999999959e+01,4.774838799999999850e+01,3.618304000000000187e+00,-2.488998000000000044e+00,2.330731000000000108e+00,1.451985999999999999e+00,-1.352545899999999968e+01,1.465925599999999918e+01,1.138401900000000033e+01,8.560152000000000427e+00,-5.991480000000000139e+00,5.348253999999999841e+00,-1.655771100000000118e+01,6.227015999999999885e+00,9.899950999999999723e+00,-6.956072999999999951e+00,3.079972000000000154e+00,2.650138700000000114e+01,1.358894199999999941e+01,0
-4.967233399999999932e+01,1.293007000000000062e+01,-5.356761999999999802e+01,-1.444597899999999946e+01,-3.573738399999999871e+01,4.839283199999999852e+01,3.044500000000000206e+00,-3.503903000000000212e+00,2.832450000000000134e+00,1.439470000000000027e+00,-2.652456000000000103e+01,-1.003270299999999970e+01,6.895265000000000200e+00,5.557305999999999635e+00,-5.032210000000000072e+00,4.966828999999999716e+00,-4.067426700000000039e+01,-1.531652599999999964e+01,1.018734500000000054e+01,-2.452951399999999893e+01,-3.737230000000000274e-01,2.208072000000000035e+00,1.078729000000000049e+00,0
-2.378765999999999892e+01,7.834398000000000195e+00,-2.843061499999999953e+01,1.191767999999999939e+00,-1.133499499999999927e+01,6.763352299999999673e+01,4.390003000000000100e+00,-1.206769999999999898e+00,2.822070000000000078e+00,1.088059000000000109e+00,-7.110475000000000101e+00,9.226020000000000110e+00,6.351716999999999835e+00,5.580256000000000327e+00,-1.115157699999999963e+01,7.152815999999999619e+00,-1.432330900000000007e+01,2.275119499999999917e+01,1.386601899999999965e+01,8.269909000000000177e+00,-5.865287999999999613e+00,1.248325499999999977e+01,6.791246000000000116e+00,0
-1.153505200000000031e+01,5.754858999999999725e+00,-1.425329699999999988e+01,-1.143433800000000033e+01,-1.298115899999999989e+01,6.255123999999999995e+01,4.391198000000000157e+00,-4.001768000000000214e+00,2.089882999999999935e+00,1.551730999999999971e+00,-1.537571600000000061e+01,-2.238113999999999937e+00,4.853494000000000419e+00,3.781114999999999782e+00,-9.176871000000000222e+00,1.197691900000000054e+01,-6.778156000000000070e+00,6.775002999999999886e+00,5.047541999999999973e+00,-1.471700999999999926e+00,-1.432319400000000087e+01,-3.975750000000000117e-01,-5.718213999999999686e+00,0
2.814852000000000132e+00,6.420926999999999829e+00,-6.796770000000000422e+00,-3.465770000000000239e-01,-2.656788000000000149e+00,6.445965499999999793e+01,4.712788999999999895e+00,-4.490993999999999708e+00,4.112516000000000282e+00,2.213741000000000181e+00,-1.718944899999999976e+01,6.237923000000000329e+00,9.562932999999999240e+00,3.148388000000000186e+00,-6.106948000000000043e+00,6.986286999999999914e+00,-1.494958000000000009e+00,1.694111300000000142e+01,7.123440999999999690e+00,1.016984800000000000e+01,-1.410412700000000008e+01,-7.823087000000000124e+00,-1.128258600000000023e+01,0
1.325649300000000075e+01,5.602927000000000213e+00,-2.074984999999999857e+00,1.184482500000000016e+01,4.675999000000000017e+00,5.026320799999999878e+01,2.334563000000000166e+00,-1.971060999999999952e+00,2.587918000000000163e+00,1.146022000000000096e+00,-1.781044599999999889e+01,2.553272999999999904e+00,8.401714000000000127e+00,1.936326999999999909e+00,-1.404093400000000003e+01,6.960613000000000383e+00,-1.252934400000000004e+01,1.907017600000000002e+01,1.236101799999999962e+01,8.478806999999999761e+00,-2.810012800000000155e+01,-8.988044999999999618e+00,-1.583837600000000023e+01,0
-5.413677999999999990e+00,1.037207000000000079e+01,-8.309751000000000332e+00,6.006821000000000410e+00,-2.742689999999999850e-01,3.877149399999999702e+01,4.030491999999999742e+00,-5.777129000000000403e+00,7.141879999999999562e+00,2.713556000000000079e+00,-2.746839000000000031e+00,1.150185699999999933e+01,5.057947999999999666e+00,4.921240000000000059e+00,-7.823662999999999812e+00,1.059034899999999979e+01,-3.503429999999999822e+00,9.512064000000000519e+00,5.265105000000000146e+00,4.943724999999999703e+00,-4.116779400000000066e+01,-1.286953800000000037e+01,-2.352819399999999916e+01,0
-2.722948999999999842e+00,1.121243600000000029e+01,-2.191167999999999783e+00,1.965171700000000143e+01,9.037416000000000338e+00,3.824166300000000263e+01,4.825849999999999973e+00,-2.722996000000000194e+00,2.826213000000000086e+00,1.518831000000000042e+00,2.356862000000000013e+00,2.244389699999999976e+01,8.018993999999999289e+00,1.953507000000000104e+00,-7.848416000000000281e+00,7.218263000000000318e+00,2.630583000000000116e+00,2.190754199999999940e+01,8.580940000000000012e+00,1.246473399999999998e+01,-1.984205700000000050e+01,-1.236890700000000010e+01,-1.657893400000000028e+01,0
-4.369523199999999719e+01,8.103631999999999280e+00,-7.936659999999999826e+00,-3.420300000000000007e-01,-4.448071999999999804e+00,-2.666577799999999954e+01,2.851621000000000183e+00,-3.305937000000000126e+00,3.537230999999999792e+00,1.951292999999999944e+00,-2.090844099999999983e+01,-1.333734600000000015e+01,3.357816000000000134e+00,4.575229000000000212e+00,-8.807373000000000118e+00,7.297965999999999731e+00,-2.355519100000000066e+01,-2.188034400000000090e+01,6.658570000000000322e-01,-2.255589700000000164e+01,-2.288332000000000122e+01,-1.510723499999999930e+01,-1.878198000000000079e+01,0
-2.363470999999999833e+01,7.145196000000000325e+00,-8.981320999999999444e+00,3.125967000000000162e+00,-2.824446000000000012e+00,-3.042859100000000083e+01,3.879538999999999849e+00,-3.333644000000000052e+00,5.790077000000000140e+00,2.169963000000000086e+00,-1.836081700000000083e+01,-6.607003999999999877e+00,4.209108999999999767e+00,9.500652000000000541e+00,-9.522866999999999749e+00,1.196829999999999927e+01,-2.226813299999999884e+01,-4.681014000000000230e+00,6.653312999999999811e+00,-1.210620399999999997e+01,-1.095430999999999955e+01,1.780210000000000126e-01,-5.692946000000000062e+00,0
-2.273307099999999892e+01,2.638383999999999840e+00,-2.101457500000000067e+01,-6.685291000000000317e+00,-1.362100799999999978e+01,-3.147048200000000051e+01,2.082984999999999864e+00,-4.331487000000000087e+00,4.289286999999999850e+00,2.180309999999999970e+00,-2.733787799999999990e+01,-1.731993800000000050e+01,4.062977000000000061e+00,4.595464999999999911e+00,-3.970511999999999819e+00,6.767043000000000141e+00,-2.870678900000000056e+01,-1.334236199999999961e+01,5.578325999999999674e+00,-1.978520500000000126e+01,-8.713342000000000809e+00,-3.412109999999999865e-01,-4.939167999999999559e+00,0
-1.067033900000000024e+01,3.310370999999999952e+00,-1.630513600000000096e+01,-1.018409499999999923e+01,-1.329170599999999958e+01,-3.004492899999999977e+01,2.620715999999999823e+00,-2.566866000000000092e+00,2.512585000000000068e+00,1.440193999999999974e+00,-2.245784400000000147e+01,-9.917144999999999655e+00,4.518485000000000085e+00,4.447371999999999659e+00,-8.435211999999999932e+00,7.847433999999999799e+00,-9.759301000000000670e+00,1.383620999999999990e+00,4.029144999999999754e+00,-4.952166000000000068e+00,-1.376082599999999978e+01,1.296983900000000034e+01,1.036705999999999905e+00,0
1.463949999999999974e-01,5.551091999999999693e+00,-4.092928999999999817e+00,2.099466999999999928e+01,9.063617000000000701e+00,-2.936345100000000130e+01,2.820803000000000171e+00,-2.315370000000000150e+00,2.251614000000000004e+00,1.630176000000000069e+00,-1.459209700000000076e+01,-4.517718000000000345e+00,3.860904000000000114e+00,6.159835000000000171e+00,-8.049481000000000108e+00,4.813202000000000425e+00,5.006800000000000139e-02,1.289659999999999940e+01,4.575346999999999831e+00,5.967431000000000374e+00,-4.537372000000000405e+00,-2.012906999999999780e+00,-3.120270999999999795e+00,0
3.874881999999999938e+00,6.952677000000000440e+00,8.326696000000000097e+00,2.282864100000000107e+01,1.651914500000000174e+01,-1.991827500000000128e+01,2.401835999999999860e+00,-4.584656999999999982e+00,4.040519999999999889e+00,2.752369999999999983e+00,-1.099891299999999994e+01,1.705303999999999931e+00,5.124441000000000024e+00,2.605906000000000056e+00,-2.723141000000000034e+00,5.685342000000000340e+00,-3.031934999999999825e+00,1.975987299999999891e+01,9.368843999999999284e+00,5.796662999999999677e+00,-1.040743499999999955e+01,2.869905000000000150e+00,-4.949677999999999578e+00,0
8.725196999999999647e+00,4.025164000000000186e+00,1.303153999999999968e+01,1.687532200000000060e+01,1.452367300000000050e+01,-7.019679000000000002e+00,1.342611999999999917e+00,-2.280275000000000052e+00,2.776479999999999837e+00,1.154511000000000065e+00,3.045628999999999920e+00,2.205823200000000028e+01,7.431521000000000043e+00,2.260393999999999792e+00,-4.116722000000000214e+00,2.532570999999999906e+00,2.764152000000000164e+00,1.326677199999999957e+01,3.766119000000000216e+00,8.026794999999999902e+00,2.737640000000000073e-01,6.549019000000000368e+00,3.334007000000000165e+00,0
-1.342409400000000019e+01,8.577223000000000042e+00,6.892202000000000162e+00,1.616462399999999988e+01,1.056028700000000065e+01,-3.006961700000000093e+01,2.817698000000000036e+00,-3.854890000000000150e+00,4.786039999999999850e+00,2.567340999999999873e+00,-2.999028000000000027e+00,1.834204799999999835e+01,7.588513999999999982e+00,4.254229999999999734e+00,-1.289643200000000078e+01,9.485398999999999248e+00,-1.909094899999999839e+01,4.685354000000000241e+00,9.388185999999999254e+00,-3.090882000000000129e+00,-1.464775400000000083e+01,-2.562663999999999831e+00,-8.874911000000000882e+00,0
-1.500407000000000046e+01,4.325787000000000049e+00,-6.893665000000000376e+00,4.167798000000000336e+00,-2.326620000000000132e+00,-2.953945099999999968e+01,1.681723999999999997e+00,-1.295906000000000002e+00,1.495976999999999890e+00,7.564899999999999958e-01,9.282740000000000435e+00,2.011701000000000050e+01,4.525502999999999609e+00,5.098126999999999853e+00,-6.764165000000000205e+00,5.612485999999999642e+00,-1.776250699999999938e+01,3.038091999999999793e+00,7.868535999999999753e+00,-5.199446000000000012e+00,-1.298301900000000053e+01,-2.787646000000000068e+00,-6.584443000000000268e+00,0
-2.092625999999999920e+01,3.591406999999999794e+00,-2.243812099999999887e+01,-3.427186999999999983e+00,-1.038227299999999964e+01,-2.455087299999999928e+01,2.211672000000000082e+00,-4.332268000000000008e+00,3.779354000000000102e+00,2.117198000000000135e+00,1.188611000000000084e+00,1.005326099999999911e+01,3.507159999999999833e+00,1.800743999999999900e+00,-3.189267000000000074e+00,5.927633000000000152e+00,-2.467051999999999978e+01,-4.690601000000000020e+00,8.334815000000000751e+00,-1.646758900000000025e+01,-2.288556000000000168e+01,-1.561540800000000040e+01,-1.971396100000000118e+01,0
-2.019767999999999830e+01,1.166838800000000020e+01,-1.862027799999999900e+01,-9.487016000000000560e+00,-1.575594399999999951e+01,-2.714820699999999931e+01,3.282506999999999842e+00,-3.053097000000000172e+00,2.754662999999999862e+00,1.648530000000000051e+00,-1.452972199999999958e+01,5.684741999999999962e+00,7.219002999999999837e+00,6.233380999999999617e+00,-6.116929999999999978e+00,2.321846999999999994e+00,-2.329944800000000171e+01,7.905763999999999569e+00,1.238906399999999941e+01,-1.269228799999999957e+01,-1.884322399999999931e+01,5.238450000000000273e+00,-1.086803699999999928e+01,0
6.221999999999999753e-01,8.650831999999999411e+00,-8.840334999999999610e+00,8.551026999999999489e+00,-3.102501999999999871e+00,-1.511872699999999980e+01,1.848713999999999968e+00,-5.066438999999999915e+00,2.006291000000000047e+00,1.907378999999999936e+00,-8.696303999999999590e+00,6.671058000000000376e+00,6.182001999999999775e+00,2.937152000000000207e+00,-8.927490999999999843e+00,5.492375000000000007e+00,-1.067850199999999994e+01,5.665849999999999831e+00,7.482872999999999664e+00,-2.384240000000000137e+00,3.346483999999999792e+00,9.280224999999999724e+00,5.611476999999999826e+00,0
4.536819000000000379e+00,4.960304999999999964e+00,-4.056833000000000133e+00,7.139840999999999660e+00,7.466209999999999791e-01,9.854165999999999315e+00,3.030743000000000187e+00,-3.034069000000000127e+00,3.044007999999999825e+00,1.413813999999999904e+00,-5.757901000000000380e+00,7.927285000000000359e+00,5.018683000000000227e+00,5.119786000000000392e+00,-6.625261000000000067e+00,5.196436000000000277e+00,-8.148887000000000214e+00,2.883970999999999840e+00,4.885333000000000148e+00,-2.396927999999999948e+00,4.508062999999999931e+00,1.330110099999999917e+01,9.693699999999999761e+00,0
