@relation Sub1_B_32

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute class {0,1}

@data
12.237518,21.242766,4.291612,16.65112,-1.277362,3.907941,1.948269,1.501589,-3.162785,8.256977,3.645774,1.771526,-3.782014,3.570504,1.908325,0.190378,15.056399,25.582684,4.251824,21.445738,-0.304417,6.003342,2.437085,2.027245,-5.863113,7.564924,4.432864,0.710709,-4.027713,2.306053,1.802414,0.00519,33.505512,45.059831,4.484308,40.156866,-5.78671,6.185508,4.429367,0.784501,-7.028652,8.886801,5.098121,1.077312,-5.28443,2.839127,2.061191,-0.198121,4.065361,22.865802,7.22918,10.675195,-8.538841,18.177301,10.322675,1.325523,-8.739076,5.95211,4.685965,0.855684,-4.06801,5.822198,2.746015,0.02624,21.083668,68.659779,18.137075,45.184741,-13.892698,17.914853,12.742715,-0.907041,-8.971908,3.139225,4.576521,-1.394975,-5.530519,6.625711,3.458123,-0.019116,-14.341158,3.36883,7.188714,-2.039968,-2.249822,5.210234,2.876297,0.401381,-4.107624,5.699255,2.625613,1.045667,-2.551542,3.551135,1.997029,0.330395,1
0.397907,24.173427,9.667383,9.19254,-14.909801,9.227205,9.749394,1.094667,-7.054724,4.869243,4.139019,-1.627281,-7.32212,5.583124,3.356794,-0.085983,6.425728,27.39695,7.906585,18.091295,-10.361375,10.677295,7.640895,1.409925,-9.483412,2.19625,3.394882,-1.292041,-4.272512,5.09429,2.381529,-0.013962,13.011641,41.278061,11.273819,32.342409,1.937908,10.053031,3.433574,4.112079,-8.679802,4.191153,3.992247,-1.072011,-4.780372,5.105232,2.297805,0.25328,12.903201,28.675925,6.238547,20.54977,-18.625095,9.99982,11.074831,-0.405869,-5.215667,0.57301,1.581803,-1.465978,-5.301831,4.070064,2.454762,-0.043236,-1.789498,42.878467,17.540736,26.895879,-10.889644,40.978361,18.941751,10.853449,-14.46317,10.876169,6.943541,-2.784129,-7.046599,13.192705,4.700851,0.501204,-22.307646,-11.55368,4.088662,-15.913041,-7.120981,2.530965,4.064266,-0.087896,-4.383483,1.575043,1.659573,-1.051624,-2.547764,2.009228,1.363981,-0.158052,1
1.351139,9.454088,3.631596,5.723359,-10.357268,8.181004,7.201538,0.045762,-2.845484,4.142512,1.823412,0.108664,-3.532948,3.800312,2.32325,0.005585,1.793259,19.011799,6.780899,9.94337,-7.562435,5.561783,4.960907,0.454823,-0.307069,3.410626,1.465581,1.46061,-5.049431,3.556587,2.301703,-0.085248,17.982079,24.063726,2.217516,21.162599,-3.239276,2.800694,2.201988,-0.754441,-7.089569,6.34014,3.782158,-0.274138,-2.003498,2.046389,1.317452,-0.058446,-6.37206,4.261287,3.841852,-1.31827,-1.047033,2.017901,1.18784,0.596785,-6.462206,1.444999,2.311457,-1.097968,-3.05524,3.540258,1.427233,-0.017069,-53.606967,50.145574,44.109306,2.625421,-13.527437,11.811415,8.961374,-1.079478,-11.866528,8.536346,5.812254,-1.224109,-7.847779,3.333098,2.613769,-0.709747,-9.941621,10.128671,8.176585,0.60129,-5.982112,3.842037,3.55753,-0.439795,-1.458539,2.895401,1.325956,0.001534,-2.275569,2.038048,1.335206,-0.126008,1
-6.658906,10.365455,6.439591,1.068717,-4.465398,-2.933056,0.570486,-3.760373,-2.663299,7.702152,3.940395,2.13024,-2.529113,3.796831,1.919579,-0.109786,-6.677802,17.88474,9.803502,9.514977,-2.157786,4.276545,2.649652,1.116804,-1.205743,7.894893,3.170557,1.703559,-2.517545,5.069215,1.703171,0.215075,2.166552,17.091418,6.080274,12.307939,-2.150352,3.401897,2.302011,1.231559,-3.522633,7.536004,3.301496,-0.057318,-2.768581,2.801722,1.588119,0.138624,-6.347358,14.2604,7.569686,3.313153,-4.292727,3.124927,3.290711,-0.658242,-3.017722,5.787929,2.502893,0.725825,-1.777232,3.049184,1.30176,0.098189,-19.926571,27.31959,19.850499,7.333849,-2.604338,10.653731,5.073993,2.260965,-12.943568,16.246631,8.184548,1.587927,-6.117099,5.024699,2.914624,0.513682,0.986332,8.081749,2.528079,4.244873,-6.810291,0.672902,2.77484,-2.304373,-4.991199,2.157702,2.269665,-0.525373,-2.526818,2.282591,1.475918,-0.027481,1
-5.963949,30.909753,17.652562,12.351526,-11.432838,3.636303,6.294298,-0.549786,-5.368387,6.429714,4.126421,-0.054983,-5.532893,5.57705,2.824332,-0.019594,-5.916271,25.586793,13.478204,9.518228,-14.873187,4.033517,7.602414,-1.896752,-3.600526,4.142322,2.267115,1.952016,-3.250238,3.806271,1.959199,0.135985,-16.633999,11.021886,10.276045,0.232234,-5.962414,4.793784,4.137551,-0.098735,-9.497582,3.588933,3.669718,-1.362618,-2.019207,2.284379,1.158067,-0.300515,-2.248604,15.059918,7.068393,6.662541,-7.473238,-0.788433,2.560241,-3.450148,-7.317989,7.193887,4.655465,-1.84047,-4.791691,4.574056,2.499935,-0.262589,5.441317,31.996047,10.147643,19.805866,-8.579862,1.318755,4.546136,-3.48448,-10.162753,9.546031,6.393272,-0.951128,-3.265702,5.574267,1.990334,0.00357,-12.177472,10.212809,9.591048,0.484655,-4.998055,4.113949,3.571786,-0.953518,-3.252319,3.619776,2.176695,0.491579,-2.286639,3.037013,1.530928,0.063803,1
-28.098013,-8.8165,7.809482,-22.238341,-8.191589,8.76044,6.507743,2.72363,-7.413852,12.177911,6.205499,0.435526,-5.610614,6.806837,2.873667,0.35815,-21.298018,-16.46701,1.896748,-19.695701,-10.395193,4.312621,5.954591,-0.140429,-10.086222,5.330172,5.84433,-2.626569,-4.089243,5.546112,2.712594,-0.066745,-26.401623,0.528282,10.391532,-15.891921,-6.864827,11.406,6.641433,0.812046,-3.81719,8.042611,3.342348,0.232279,-4.585007,6.581226,3.264329,0.269383,-1.996931,26.318131,11.185994,10.909023,-0.547407,8.754494,3.370739,3.375232,-6.077254,5.366567,3.428538,-0.553262,-1.513336,4.061126,1.462886,0.200644,-8.068495,11.783212,7.351814,3.259678,-17.810064,18.871193,13.005338,0.012655,-10.172849,9.352723,6.451644,-1.822009,-6.853911,6.828673,4.018023,-0.123422,-12.475157,-7.029633,2.152102,-10.070316,-3.367281,6.63144,3.772762,1.751347,-2.902061,6.260859,2.942325,0.017042,-2.034356,3.27573,1.447995,0.085109,1
-16.366054,-6.412512,3.941803,-9.887952,-3.734771,3.734504,2.799432,0.807816,-3.765167,2.110591,1.727927,-1.188755,-3.554766,2.530565,1.760284,-0.104653,-8.250297,10.364072,6.972879,-0.762467,-6.255984,4.996063,4.812162,-0.045512,-6.081969,3.028533,2.629394,-0.782069,-5.822564,5.070783,2.781971,0.14169,-21.909074,-7.491498,5.216525,-13.639758,-3.496001,5.02293,3.197991,0.647929,-2.875579,3.872941,2.186421,0.501385,-2.79871,3.513955,1.666756,0.018318,-3.118175,9.584582,4.800001,1.618313,-3.737513,4.054005,3.381155,-0.432487,-5.868755,1.630466,2.315619,-0.217187,-2.77929,2.028311,1.349992,0.064897,-30.769795,11.175412,16.063182,-7.819392,-1.488094,7.697451,3.247737,3.13636,-5.068953,5.928546,3.126318,1.430699,-5.80969,6.847989,3.181986,0.609642,-9.991187,2.468568,4.640472,-2.327299,-2.781625,5.849038,3.51632,1.31696,-2.859614,3.936017,1.903354,0.844708,-3.7877,4.310362,2.267498,-0.002307,1
-11.7191,-1.271008,3.983798,-6.148893,-5.298476,9.610937,5.457765,0.786184,-2.356328,9.144966,4.087568,1.813336,-5.068432,4.556199,2.639748,0.025602,-5.656443,3.46603,3.530652,-2.05429,-3.587787,12.694114,6.036664,2.776738,-8.602026,4.26826,3.940201,-1.083757,-4.05194,2.785331,2.206044,-0.033644,-16.028433,-6.321987,3.680627,-11.52263,-3.91832,-0.421821,1.692126,-2.148294,-2.342915,6.794797,2.898345,0.887822,-3.312557,2.77067,1.393717,-0.280367,-4.043954,4.128937,3.340902,1.546413,-5.405034,4.760188,4.078636,-2.173229,-7.133719,7.550202,4.040103,-0.375683,-2.514958,3.542465,1.715757,0.048987,-27.698478,-3.251609,9.506473,-13.954951,-8.232932,7.102663,5.432598,-0.225603,-6.345877,23.083646,8.606919,2.827215,-4.068551,5.315482,2.471956,0.018025,-8.005312,1.662489,3.683388,-4.257721,-5.230172,6.417243,4.271272,1.175933,-5.052687,4.44346,3.219,-0.598765,-4.062707,4.302178,2.436504,0.122461,1
3.814132,20.306907,7.667573,12.34275,-14.386932,0.150018,7.000709,-6.966583,-4.24702,1.496322,1.647177,-0.390692,-3.017417,3.05652,1.627055,-0.352008,-5.901184,16.913846,9.270296,6.918794,-10.013729,1.25155,4.665739,-3.944057,-8.030758,1.936412,2.922155,-0.652312,-3.522374,2.042381,1.692519,-0.309782,-12.042427,-2.007591,4.09245,-9.030676,-1.857848,9.080263,3.963655,2.802578,-2.903765,5.761403,2.519753,0.670445,-3.27758,4.81082,1.583494,0.007003,-8.573717,9.561388,6.562813,-0.500605,-11.317153,6.784638,6.737815,-2.660354,-7.226515,2.74159,2.941691,-0.045377,-3.525878,3.811059,1.989704,-0.032124,-20.4455,36.289221,20.063125,8.285448,-25.864588,7.64897,12.470371,-10.006152,-7.41134,6.491743,4.124615,-1.009396,-11.149444,4.785059,4.027653,-0.213497,-8.947482,4.659447,5.8622,-2.717043,-10.836515,-0.599845,3.671217,-5.82076,-2.32805,0.667633,1.155388,-0.699562,-4.048934,2.772347,1.832501,-0.208438,1
-1.24288,12.239635,5.399863,7.818609,-6.2612,-0.190819,2.518564,-4.522589,-3.354062,7.198279,4.06075,0.920217,-4.80175,3.556736,2.687409,0.03936,-7.853644,6.429109,5.3658,0.714612,-6.722913,-1.970677,1.886209,-3.747935,-6.061358,5.551725,3.767042,-0.353964,-3.803099,4.569589,2.771087,0.127341,-10.292248,-4.685397,2.311688,-7.600296,-6.169935,0.48974,2.542884,-1.930046,-7.3634,7.678781,3.978707,0.313666,-3.548331,3.803478,2.135736,-0.054925,-7.427396,-0.632904,2.663928,-4.420035,-2.450788,0.193061,1.208788,-1.046661,-2.50922,1.612781,1.210385,-0.458413,-3.04599,3.53628,1.8236,-0.004325,-19.592154,-13.768124,2.17749,-16.179299,-10.906377,0.731157,4.387449,-4.5657,-8.425598,10.714164,5.509738,0.501346,-6.596225,7.333295,4.409231,-0.205786,0.332414,4.028419,1.373785,2.097555,-5.967349,2.561549,3.196417,-2.583201,-4.815218,7.002611,3.625597,0.857918,-3.292002,3.033773,1.447874,0.002052,1
-1.304663,15.009504,5.928734,8.169032,-6.993638,4.541297,4.337513,-1.58991,-8.220453,7.370667,4.699472,0.6926,-1.778189,2.804357,1.375045,0.071337,-7.457053,6.389289,5.421385,-2.855277,-7.248345,2.962757,3.804989,-0.941573,-5.946433,7.009554,4.418005,-0.388828,-2.280501,2.2915,1.398387,0.04468,-20.340804,-13.107698,2.87342,-15.797459,-4.936678,1.927357,2.770801,-0.1806,-11.713734,1.212849,3.932364,-1.700318,-2.794129,2.265552,1.058139,0.016267,-18.553395,-3.646942,6.031202,-13.4272,-0.754285,4.458148,2.063173,1.32291,-6.850543,2.105614,2.906312,-0.951724,-3.804447,2.766258,1.802597,-0.060642,-17.169764,17.283842,12.345455,1.413594,-19.714881,12.316366,11.483858,-1.849382,-9.001318,8.425124,5.207242,-1.718375,-6.585122,5.298018,3.584868,0.270476,-2.030551,6.828568,3.252512,1.892954,-2.760429,3.839221,2.444988,0.10778,-4.659543,2.167932,2.076903,-0.91585,-3.799724,5.061542,2.286827,-0.045652,1
7.765254,27.030109,8.094704,16.642165,-4.396209,3.962133,3.134607,0.668348,-10.722577,9.3398,6.162179,0.22163,-4.788203,4.091794,2.577669,0.047963,-1.434429,23.07219,9.900264,13.957153,-6.727532,1.29883,3.081256,-1.645002,-5.207148,9.119349,4.231586,-0.032957,-4.806262,5.329665,2.263035,-0.255436,-4.499624,5.658703,4.178322,-1.456369,-4.84636,4.359743,3.536968,-0.839303,-5.701847,3.389475,2.701379,-1.973632,-1.016268,1.271436,0.608269,-0.00144,-3.077467,16.945327,7.736516,8.483777,-10.009674,4.031074,5.16242,-3.816143,-14.683119,9.484477,7.027314,1.860119,-4.83225,5.552364,3.096628,-0.244967,22.287918,42.93445,8.410433,28.542604,-15.465159,2.925297,7.322949,-9.39344,-14.051071,17.991551,9.444044,1.846545,-6.313684,7.35061,3.885503,-0.494433,-6.393522,6.956912,6.514996,0.176178,-3.730688,4.992977,3.140446,0.185232,-7.912042,5.169618,3.896275,-0.319717,-7.086681,5.58688,3.104947,0.063456,1
-13.002722,5.451117,7.477833,-7.428817,-1.367618,16.511141,7.125532,7.255627,-4.144051,6.19059,2.663461,1.479101,-3.55558,3.80127,1.777917,0.198481,4.759619,30.431209,9.118821,16.86665,1.783058,6.939586,1.979005,3.858374,-7.873895,6.55368,4.22013,1.031116,-2.268505,2.786757,1.469337,0.174824,-9.032002,1.585983,3.847025,-3.996128,-0.049046,6.998796,2.666857,2.826751,-5.160824,2.130603,2.676779,-0.458445,-3.7976,2.547953,1.6246,-0.098903,13.927023,26.563562,4.840506,21.266958,-6.661227,14.56142,8.477008,0.333514,-6.045752,13.280623,6.763162,1.6511,-5.557294,4.043391,2.482258,0.099932,16.211596,37.297161,7.620482,25.683757,-8.079689,21.463587,12.773145,7.798941,-8.233147,8.464837,5.209429,1.100802,-8.337947,6.134097,4.295336,0.183422,0.842772,17.832949,6.966256,6.934351,-4.430783,11.54481,5.943928,2.397475,-4.414902,5.210708,3.17016,0.827552,-4.045786,3.305818,1.914521,-0.214789,1
-18.316335,-8.169653,3.715449,-12.616935,-3.176399,6.028078,3.954608,2.063915,-3.427506,6.572843,2.923545,0.72492,-5.31833,5.057549,2.463037,0.177579,-3.751774,8.740556,5.286967,3.579107,-0.171792,12.436319,4.684683,4.786401,-7.159632,5.326828,3.618196,-2.051159,-3.027865,7.087126,2.715286,0.256755,-21.618276,-6.498022,6.410928,-12.856474,-2.215148,12.174762,5.428692,3.094385,-3.954266,6.544525,3.107163,0.299602,-2.044802,2.781726,1.490331,0.256513,-0.622135,22.032155,8.313619,8.782606,-4.893422,10.579109,6.065664,1.686749,-5.011629,3.812615,2.79283,-1.254914,-4.552855,3.28738,2.174299,0.246037,-19.405852,25.096022,16.652428,0.866225,-15.305767,4.132106,7.802359,-3.868003,-17.296682,4.093002,6.48286,-1.272793,-5.328529,8.111899,2.675321,0.333239,33.388457,41.354478,3.128374,36.101597,-4.877306,5.555831,3.749039,-0.094773,-8.508038,5.660943,4.597919,1.040098,-3.020822,4.839656,2.090081,-0.091272,1
-13.361548,-0.161792,5.989468,-7.240627,-6.657746,13.045491,8.308752,-1.334529,-15.964024,6.467667,6.293694,-1.784942,-3.060087,6.073242,2.408521,-0.149551,-7.873795,8.034563,6.073285,1.287397,-8.184331,9.341479,7.022459,-2.689149,-10.953646,9.667295,5.970186,-1.7835,-4.551784,6.33452,2.602204,-0.093733,-8.633069,-0.849275,3.172261,-4.579489,-9.484426,4.982763,5.757486,-1.353303,-5.90301,4.15053,3.490485,-0.188421,-4.069962,4.813258,2.086084,-0.099398,-3.646356,11.1106,6.128326,6.858394,-7.105296,0.495114,3.053855,-3.092043,-9.481144,13.3036,8.787675,-0.452689,-6.315364,7.088292,3.154686,0.117543,-50.298174,-11.317036,16.826782,-29.626612,-16.821008,11.720383,10.265786,-4.068878,-23.967801,15.331902,11.41336,-1.398984,-9.207834,9.820761,4.285557,0.145111,44.099524,65.368129,8.422695,57.477384,-9.312129,3.016089,4.413789,-3.259963,-10.05533,8.741793,5.460899,-0.24246,-3.983288,5.63728,2.436225,-0.260357,1
-23.614559,2.987396,9.842882,-8.308694,-0.974505,4.391613,2.105975,2.35037,-6.159069,8.798183,4.275535,-0.35684,-5.067441,4.303287,2.373091,-0.213909,-31.826212,2.722408,13.642647,-10.210676,-2.504266,12.396461,5.433533,4.390542,-6.638149,8.443367,4.474848,-0.117403,-4.827229,5.301891,2.908155,-0.23155,-59.790096,-17.10167,17.198981,-31.87169,-7.210722,11.76984,6.975614,2.398865,-9.894741,8.979593,6.373436,-0.669493,-4.068604,3.784111,2.296933,-0.189461,-36.849597,-5.357513,11.449887,-18.880353,-11.27742,9.386995,7.399457,-0.184614,-6.892823,5.435795,3.841887,-0.884023,-5.338859,5.795679,2.722609,-0.224269,-37.342361,-5.698291,11.853808,-19.214505,-19.351238,14.856233,13.144025,0.684089,-18.196435,10.986226,8.656416,-0.768126,-8.107644,8.296404,4.365623,-0.272024,66.600647,82.266011,5.628764,74.687206,-1.287791,8.068821,3.512561,2.28659,-4.991266,5.599991,3.456225,0.472598,-3.979911,3.869292,2.121862,-0.085211,1
5.419847,24.496998,8.630201,14.530905,-7.194045,4.603467,4.395996,-0.080237,-5.331468,2.677476,2.587083,-0.590694,-6.078499,5.320518,2.652189,-0.112378,-9.543889,16.411496,9.42297,5.466037,-0.741747,6.515691,2.598943,2.473821,-8.219529,4.274333,4.37686,-1.03831,-2.266,3.302131,1.41045,0.11615,-8.779099,10.284939,7.989104,0.721888,-3.25064,3.072879,2.319129,0.088352,-9.104005,6.66941,5.481895,-0.82478,-2.790756,3.296073,1.659396,-0.046782,-4.713221,9.90377,6.695452,2.888834,-3.191893,5.992838,3.606015,0.655177,-8.756843,7.036948,4.478306,-0.215556,-3.800953,4.817689,2.071357,0.002812,-55.781806,-3.863952,22.210492,-30.675031,-27.365209,14.704839,15.72284,-1.41208,-1.857504,8.782572,3.913594,2.040549,-7.1679,5.27972,3.025663,0.334041,65.887268,84.138005,7.353665,74.100447,-0.744075,5.990686,2.631889,3.647867,-2.63101,1.123852,1.597429,-0.402402,-3.231421,3.860121,1.870348,0.056651,1
15.582975,44.243393,12.028509,27.603527,-8.238729,12.8226,8.016707,4.165937,-6.368455,8.949298,5.045677,0.003844,-6.06842,7.613925,4.113106,0.137796,-0.2539,26.704072,10.684539,13.730036,-13.666982,11.316248,9.2834,0.324326,-5.061777,8.177455,4.634216,0.148908,-5.07209,6.610591,3.023079,-0.223949,18.074603,34.78268,5.994128,26.40847,-11.492177,8.093882,6.929787,-1.447447,-6.263868,7.292932,3.813859,-0.241163,-6.062969,5.603554,2.580135,-0.005794,6.255968,26.737806,8.001475,15.221907,-10.202849,11.438352,7.713283,1.299042,-3.702448,8.085532,4.232835,0.687221,-5.065677,6.611003,3.415077,-0.190916,-62.308095,36.567388,39.290477,-14.080692,-20.568159,15.672508,14.482393,-2.453405,-9.444646,11.692664,7.34575,-0.667839,-6.90733,6.283974,3.742318,-0.48865,50.324586,63.81965,5.570224,56.144234,-1.764955,9.686626,4.268658,4.904694,-5.206909,6.016244,3.953276,0.535277,-4.763944,7.905137,3.431024,0.324029,1
4.357171,32.209768,10.810483,15.279467,-2.608976,12.840441,6.204046,2.732531,-9.950563,5.705035,4.563983,0.176822,-5.062351,4.600057,2.530043,-0.079997,18.74532,31.185889,4.449365,25.469756,-0.871926,6.433064,2.908761,1.774693,-7.995633,4.890209,4.267155,0.095298,-6.799818,6.360865,3.717746,0.07244,16.674455,23.400117,2.480831,20.107851,-0.187555,3.309241,1.305375,1.463028,-2.270362,2.57681,1.591948,-0.09969,-4.288835,3.55646,1.876914,0.0355,13.757259,22.059792,2.940908,17.992827,-5.823957,9.517333,5.549829,2.080336,-6.787067,2.389559,2.550536,-0.46547,-3.030214,4.820239,1.904884,0.096743,41.14694,58.496402,6.153804,49.398042,-7.601838,15.455656,9.310633,-0.17892,-6.527101,1.881749,2.486145,-2.007255,-6.278053,4.093209,2.856485,-0.394843,14.520914,42.923725,11.323547,28.503145,-3.818666,13.459872,6.788227,2.319768,-5.088803,3.060965,2.405548,0.704315,-3.246927,2.822162,1.671101,0.091248,1
20.865469,32.204632,5.099819,26.993033,-10.36206,3.671032,5.068425,-3.731951,-9.574263,10.098041,5.392028,-1.179903,-5.033352,3.332598,2.302799,-0.131879,10.097924,22.839007,5.664162,15.782867,-4.11078,3.230792,2.647256,-0.45281,-5.839082,4.854471,3.10502,-0.806506,-3.774066,4.326319,2.178201,0.173749,-0.640636,15.214996,6.97288,8.074733,-4.307094,2.631886,2.750818,0.402667,-6.993634,8.412083,4.839034,-1.296004,-4.549903,3.302258,2.178117,0.24533,6.047242,14.649505,3.17219,11.244131,-5.161802,1.37738,2.501439,-2.838646,-6.225301,8.976528,4.062882,-0.148372,-6.075724,3.549991,2.271236,0.074315,-13.192158,58.173695,29.919801,15.263212,-5.573036,24.791257,12.398638,3.938973,-8.619979,10.688445,5.184808,0.290493,-4.821448,3.848665,2.375651,0.473952,0.208746,23.287864,8.359552,10.13476,-2.737029,1.466129,1.552789,-0.873145,-3.196804,5.54146,2.553457,1.147746,-2.272919,3.795959,1.652341,0.294789,1
-21.039224,-2.001386,7.365873,-11.093169,-9.30104,6.598984,5.793971,-1.917317,-5.923032,5.208994,3.27296,-0.561468,-4.050999,4.052171,2.650714,-0.137496,-12.918907,7.03728,7.745465,-0.724838,-3.369812,5.332087,3.183256,0.164467,-4.836429,6.810741,3.873467,0.517926,-2.777549,4.044647,2.169781,0.173421,4.827172,17.206234,4.997119,10.296786,-11.369348,3.972472,6.079655,-1.21469,-5.373415,3.568329,2.983388,-0.796507,-4.541271,4.568578,2.656695,-0.227323,-21.828262,-16.223463,2.172437,-19.014218,-5.828241,7.551944,4.910292,0.421231,-5.260686,-0.041394,1.805771,-2.288229,-5.343178,4.28531,2.712154,-0.081948,-5.554072,4.98282,4.193523,1.089882,-3.645075,9.900882,5.173901,1.173222,-2.129537,3.629728,1.69004,0.119446,-3.797887,4.314786,2.5034,-0.173049,-104.411877,-85.425824,6.741177,-94.31055,-6.810393,1.283936,3.209278,-1.368647,-3.665418,7.777778,3.261758,0.683251,-4.392231,3.968419,2.052187,-0.09228,1
-13.130961,3.027518,6.672513,-4.006195,-2.635611,6.346629,3.693011,2.439943,-9.529972,10.3738,5.971454,0.014381,-3.552421,5.308834,2.667679,-0.083058,-20.544092,-4.602972,5.883953,-12.391394,-1.742584,3.246906,1.890573,0.84254,-5.747445,7.493157,3.815328,0.055003,-5.573913,5.564945,3.082551,0.051143,7.3027,17.947867,4.345255,14.745405,-1.380097,6.922305,3.32751,1.958334,-1.917539,6.452009,2.546827,0.267534,-2.014524,3.536869,1.467369,0.33101,-27.191952,-7.468291,8.15399,-13.116122,0.807358,5.172523,1.779802,2.664413,-7.796556,9.968039,5.082397,0.367138,-5.085944,3.276576,2.358753,0.272099,-5.875317,16.481907,8.48429,8.38451,-4.954127,12.245182,6.113615,3.014356,-10.550824,16.101976,7.08405,0.785187,-7.071499,4.581036,3.408001,0.071563,-87.524393,-73.91511,5.635085,-81.024163,-5.647014,6.404459,4.30149,0.584842,-5.402475,3.71819,2.881857,-0.781064,-2.613855,4.471919,1.922518,-0.06344,1
-40.270795,-5.575488,16.459945,-22.450533,-7.73085,8.936989,5.955267,0.970523,-6.12621,6.962997,5.167521,1.503504,-5.101227,6.326168,2.901608,0.452875,-48.21246,-14.043909,14.766167,-32.610164,-4.702407,5.713458,3.691171,0.426019,-7.057082,7.656412,5.089284,0.289055,-3.303017,3.795042,2.041461,0.268849,-18.344812,1.505021,8.246991,-7.598337,-6.955125,7.126734,5.465696,2.274752,-8.223875,6.582226,5.099944,-0.306393,-7.123855,6.8093,3.037776,0.00839,-31.715769,-12.261437,7.511259,-21.429691,-2.740822,5.077946,2.856891,1.526202,-7.379753,9.621203,4.924652,-1.894524,-3.318162,4.019181,1.665005,-0.147565,-8.684941,17.839782,12.906712,4.603366,-11.868489,0.43355,5.036487,-3.188612,-10.55358,2.483638,3.7587,-2.496653,-6.055839,6.08775,2.669183,0.004474,-85.220725,-71.035229,6.217621,-77.676819,-2.591582,4.546072,2.916472,0.212072,-2.571873,3.754487,2.383626,0.726373,-3.626676,2.951699,1.693376,0.050637,1
-20.605433,-10.723689,3.692442,-16.47002,-15.757451,14.18269,12.516334,-4.221852,-12.372971,9.675071,7.505663,-1.656109,-6.107055,5.315748,3.148223,-0.142697,-19.122805,23.32027,16.216658,2.346468,-22.214216,9.324138,12.238366,-5.478426,-6.532238,4.886797,3.791112,-1.519115,-5.341363,4.050986,2.8303,-0.599173,-16.213999,-7.674303,3.108174,-12.657422,-4.892288,1.837218,2.43288,-1.042175,-8.46687,0.153073,2.661789,-2.318023,-1.802441,2.013342,0.974783,-0.0124,-26.867973,-4.813777,7.946213,-16.234899,-8.737161,3.985471,4.587312,-1.497733,-8.137712,4.443534,4.048114,-1.923239,-4.822924,4.538398,2.406076,-0.015916,-14.079113,4.840036,7.795114,-6.604219,-6.258668,8.138061,5.955219,-2.151304,-8.785887,6.127639,4.575818,-1.15628,-6.858842,6.834761,3.235303,0.167638,-78.595786,-49.212788,11.161507,-67.766973,-7.240986,1.754757,3.409427,-3.93056,-8.107877,5.177248,4.31033,-1.126809,-4.373264,2.98114,1.91683,-0.351211,1
